Address,Place,City,State,Phone,Zip,CountryCode,Country,Location,Latitude,Longitude,geometry
"['Street:  Jalan 11/62A, Bandar Menjalara,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-6272-7697', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']","Jalan 11/62A, Bandar Menjalara,",Kuala Lumpur,Wilayah Persekutuan,03-6272-7697,52100,60,Malaysia,"Jalan 11/62A, Bandar Menjalara,, Kuala Lumpur, Wilayah Persekutuan",3.193437,101.6307556,POINT (101.6307556 3.193437)
"['Street:  80A Jalan SS 15/4', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56314631', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",80A Jalan SS 15/4,Petaling Jaya,Selangor,(603) 56314631,47500,60,Malaysia,"80A Jalan SS 15/4, Petaling Jaya, Selangor",3.0751977,101.5862653,POINT (101.5862653 3.0751977)
"['Street:  22 Persiaran Ara Kiri Taman Lucky', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20931535', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",22 Persiaran Ara Kiri Taman Lucky,Kuala Lumpur,Wilayah Persekutuan,(603) 20931535,59100,60,Malaysia,"22 Persiaran Ara Kiri Taman Lucky, Kuala Lumpur, Wilayah Persekutuan",3.12779875,101.66973060000001,POINT (101.66973060000001 3.12779875)
"['Street:  30 Jln Ros Merah 2/7 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07351-4141', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",30 Jln Ros Merah 2/7 Taman Jaya,Johor Bahru,Johor,07351-4141,81100,60,Malaysia,"30 Jln Ros Merah 2/7 Taman Jaya, Johor Bahru, Johor",1.5328023,103.7930528,POINT (103.7930528 1.5328023)
"['Street:  No. 12, Jln Mewah 3, Ampang', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  03-4295 3052', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']","No. 12, Jln Mewah 3, Ampang",Ampang,Selangor,03-4295 3052,68000,60,Malaysia,"No. 12, Jln Mewah 3, Ampang, Ampang, Selangor",3.1440104,101.7613987,POINT (101.7613987 3.1440104)
"['Street:  1 89 Jln Airport Kapit', 'City:   Kapit', 'State/province/area:    Sarawak', 'Phone number  6084796176', 'Zip code  96800', 'Country calling code  +60', 'Country  Malaysia']",1 89 Jln Airport Kapit,Kapit,Sarawak,6084796176,96800,60,Malaysia,"1 89 Jln Airport Kapit, Kapit, Sarawak",2.0154212,112.9334034,POINT (112.9334034 2.0154212)
"['Street:  2 66 Jln Padang Belia', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-6749', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",2 66 Jln Padang Belia,Kuala Lumpur,Wilayah Persekutuan,032274-6749,50470,60,Malaysia,"2 66 Jln Padang Belia, Kuala Lumpur, Wilayah Persekutuan",3.1336571,101.6901669,POINT (101.6901669 3.1336571)
"['Street:  No. 1 Jalan Maharajalela', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-4033', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jalan Maharajalela,Kuala Lumpur,Wilayah Persekutuan,032273-4033,50150,60,Malaysia,"No. 1 Jalan Maharajalela, Kuala Lumpur, Wilayah Persekutuan",3.1386896,101.6993712,POINT (101.6993712 3.1386896)
"['Street:  Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07354-5365', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",Taman Jaya,Johor Bahru,Johor,07354-5365,81300,60,Malaysia,"Taman Jaya, Johor Bahru, Johor",1.5449457500000001,103.65882729189191,POINT (103.65882729189191 1.5449457500000001)
"['Street:  22 Jln Dataran 3/3 Taman Kempas', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07236-9430', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",22 Jln Dataran 3/3 Taman Kempas,Johor Bahru,Johor,07236-9430,81200,60,Malaysia,"22 Jln Dataran 3/3 Taman Kempas, Johor Bahru, Johor",1.535383,103.708712,POINT (103.708712 1.535383)
"['Street:  No. 18A Jalan Raja Bot', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032692-9895', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",No. 18A Jalan Raja Bot,Kuala Lumpur,Wilayah Persekutuan,032692-9895,50300,60,Malaysia,"No. 18A Jalan Raja Bot, Kuala Lumpur, Wilayah Persekutuan",3.1654736,101.7004742,POINT (101.7004742 3.1654736)
"['Street:  No. 355-1', 'City:  Taman Peringgit Jaya', 'State/province/area:    Peringgit Jaya', 'Phone number  06-284-3693', 'Zip code  75400', 'Country calling code  +60', 'Country  Malaysia']",No. 355-1,City:  Taman Peringgit Jaya,Peringgit Jaya,06-284-3693,75400,60,Malaysia,"No. 355-1, City:  Taman Peringgit Jaya, Peringgit Jaya",2.2148019,102.2524002,POINT (102.2524002 2.2148019)
"['Street:  4-A Jalan Sekoi Bandar Baru Uda', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2351187', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",4-A Jalan Sekoi Bandar Baru Uda,Johor Bahru,Johor,(607) 2351187,81200,60,Malaysia,"4-A Jalan Sekoi Bandar Baru Uda, Johor Bahru, Johor",1.4923165,103.7138373,POINT (103.7138373 1.4923165)
"['Street:  No. 1913, Taman Chendering,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)9 616-1133', 'Zip code  21080', 'Country calling code  +60', 'Country  Malaysia']","No. 1913, Taman Chendering,",Kuala Terengganu,Terengganu,+60 (0)9 616-1133,21080,60,Malaysia,"No. 1913, Taman Chendering,, Kuala Terengganu, Terengganu",5.2608824,103.17041545405057,POINT (103.17041545405057 5.2608824)
"['Street:  343 & 344, Jalan Pujut,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  6085419898', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","343 & 344, Jalan Pujut,",Miri,Sarawak,6085419898,98000,60,Malaysia,"343 & 344, Jalan Pujut,, Miri, Sarawak",4.4312137,114.0223168,POINT (114.0223168 4.4312137)
"['Street:  30-2 Jalan Prima Setapak 1 Prima Setapak Business Setapak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40219145', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",30-2 Jalan Prima Setapak 1 Prima Setapak Business Setapak,Kuala Lumpur,Wilayah Persekutuan,(603) 40219145,53300,60,Malaysia,"30-2 Jalan Prima Setapak 1 Prima Setapak Business Setapak, Kuala Lumpur, Wilayah Persekutuan",3.197564,101.7128968,POINT (101.7128968 3.197564)
"['Street:  29E Jln Tandang Seksyen 51 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037781-3421', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",29E Jln Tandang Seksyen 51 Petaling Jaya,Petaling Jaya,Selangor,037781-3421,46050,60,Malaysia,"29E Jln Tandang Seksyen 51 Petaling Jaya, Petaling Jaya, Selangor",3.0868164,101.6398783,POINT (101.6398783 3.0868164)
"['Street:  1U Jln Leong Boon Swee', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-5479', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",1U Jln Leong Boon Swee,Ipoh,Perak,05242-5479,30000,60,Malaysia,"1U Jln Leong Boon Swee, Ipoh, Perak",4.5856068,101.0830208,POINT (101.0830208 4.5856068)
"['Street:  468 Jln Kuchai Lama Taman Goodwood', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037984-3734', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",468 Jln Kuchai Lama Taman Goodwood,Kuala Lumpur,Wilayah Persekutuan,037984-3734,58200,60,Malaysia,"468 Jln Kuchai Lama Taman Goodwood, Kuala Lumpur, Wilayah Persekutuan",3.0907975,101.680993,POINT (101.680993 3.0907975)
"['Street:  No. 30 Jln Sultan Abdul Jalil', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05254-0814', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",No. 30 Jln Sultan Abdul Jalil,Ipoh,Perak,05254-0814,30300,60,Malaysia,"No. 30 Jln Sultan Abdul Jalil, Ipoh, Perak",4.5979491,101.0919491,POINT (101.0919491 4.5979491)
"['Street:  A 4 Jln Kemuja', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-6236', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",A 4 Jln Kemuja,Kuala Lumpur,Wilayah Persekutuan,032283-6236,59000,60,Malaysia,"A 4 Jln Kemuja, Kuala Lumpur, Wilayah Persekutuan",3.1293258,101.6793759,POINT (101.6793759 3.1293258)
"['Street:  39 JLN GENTING KELANG', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034022-9235', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",39 JLN GENTING KELANG,Kuala Lumpur,Wilayah Persekutuan,034022-9235,53200,60,Malaysia,"39 JLN GENTING KELANG, Kuala Lumpur, Wilayah Persekutuan",3.2035544,101.7219695,POINT (101.7219695 3.2035544)
"['Street:  1 30 Jln Mutiara Raya Taman Mutiara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039131-2834', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",1 30 Jln Mutiara Raya Taman Mutiara,Kuala Lumpur,Wilayah Persekutuan,039131-2834,56000,60,Malaysia,"1 30 Jln Mutiara Raya Taman Mutiara, Kuala Lumpur, Wilayah Persekutuan",3.0909173,101.7399342,POINT (101.7399342 3.0909173)
"['Street:  Stesen Bas Terminal 1 Jln Sungai Ujong', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06764-1581', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",Stesen Bas Terminal 1 Jln Sungai Ujong,Seremban,Negeri Sembilan,06764-1581,70200,60,Malaysia,"Stesen Bas Terminal 1 Jln Sungai Ujong, Seremban, Negeri Sembilan",2.7217032,101.93698104714565,POINT (101.93698104714565 2.7217032)
"['Street:  No. 30, Jalan Besar,', 'City:   Sepang', 'State/province/area:    Selangor', 'Phone number  +60 (0)5 807-3153', 'Zip code  43900', 'Country calling code  +60', 'Country  Malaysia']","No. 30, Jalan Besar,",Sepang,Selangor,+60 (0)5 807-3153,43900,60,Malaysia,"No. 30, Jalan Besar,, Sepang, Selangor",2.6460438,101.7207874,POINT (101.7207874 2.6460438)
"['Street:  22 Jalan SS 5C/8 Kelana Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 2218168', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan SS 5C/8 Kelana Jaya,Petaling Jaya,Selangor,(603) 2218168,47301,60,Malaysia,"22 Jalan SS 5C/8 Kelana Jaya, Petaling Jaya, Selangor",3.1044683,101.6028008,POINT (101.6028008 3.1044683)
"['Street:  JALAN USJ 4/9G, SUBANG JAYA SELANGOR DARUL EHSAN,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60380238253', 'Zip code  47600', 'Country calling code  +60', 'Country  Malaysia']","JALAN USJ 4/9G, SUBANG JAYA SELANGOR DARUL EHSAN,",Petaling Jaya,Selangor,60380238253,47600,60,Malaysia,"JALAN USJ 4/9G, SUBANG JAYA SELANGOR DARUL EHSAN,, Petaling Jaya, Selangor",3.0451409,101.5739772,POINT (101.5739772 3.0451409)
"['Street:  No. 44, Jalan Penchala,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7781-3768', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']","No. 44, Jalan Penchala,",Petaling Jaya,Selangor,03-7781-3768,46050,60,Malaysia,"No. 44, Jalan Penchala,, Petaling Jaya, Selangor",3.0891289,101.6404291,POINT (101.6404291 3.0891289)
"['Street:  Jalan Palong Taman Miharja, Cheras,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  182068272', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']","Jalan Palong Taman Miharja, Cheras,",Kuala Lumpur,Wilayah Persekutuan,182068272,55200,60,Malaysia,"Jalan Palong Taman Miharja, Cheras,, Kuala Lumpur, Wilayah Persekutuan",3.123027,101.7228527,POINT (101.7228527 3.123027)
"['Street:  54 Jalan Kuning Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3357253', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",54 Jalan Kuning Taman Pelangi,Johor Bahru,Johor,(607) 3357253,80400,60,Malaysia,"54 Jalan Kuning Taman Pelangi, Johor Bahru, Johor",1.4790915,103.7741086,POINT (103.7741086 1.4790915)
"['Street:  Jalan Gangsa 1, Taman Gunung Pulai,', 'City:   Kulai', 'State/province/area:    Johor', 'Phone number  +60 (0)3 6251-7688', 'Zip code  81000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Gangsa 1, Taman Gunung Pulai,",Kulai,Johor,+60 (0)3 6251-7688,81000,60,Malaysia,"Jalan Gangsa 1, Taman Gunung Pulai,, Kulai, Johor",1.6523312,103.5904263,POINT (103.5904263 1.6523312)
"['Street:  A 6 Jln Lembah 3 Taman Desa Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07357-4281', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",A 6 Jln Lembah 3 Taman Desa Jaya,Johor Bahru,Johor,07357-4281,81100,60,Malaysia,"A 6 Jln Lembah 3 Taman Desa Jaya, Johor Bahru, Johor",1.5540499,103.8048377,POINT (103.8048377 1.5540499)
"['Street:  Jalan Perindustrian Usj 1/13, Taman Perindustrian Usj 1,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8023-0974', 'Zip code  47610', 'Country calling code  +60', 'Country  Malaysia']","Jalan Perindustrian Usj 1/13, Taman Perindustrian Usj 1,",Subang Jaya,Selangor,+60 (0)3 8023-0974,47610,60,Malaysia,"Jalan Perindustrian Usj 1/13, Taman Perindustrian Usj 1,, Subang Jaya, Selangor",3.0357172,101.5959023,POINT (101.5959023 3.0357172)
"['Street:  No. 240', 'City:   Padang Lalang', 'State/province/area:    Bukit Mertajam Penang', 'Phone number  04-539-7974', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']",No. 240,Padang Lalang,Bukit Mertajam Penang,04-539-7974,14000,60,Malaysia,"No. 240, Padang Lalang, Bukit Mertajam Penang",5.3649247,100.4371994,POINT (100.4371994 5.3649247)
"['Street:  Plaza Kelana Jaya, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 2691-0197', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Plaza Kelana Jaya, Kelana Jaya,",Petaling Jaya,Selangor,+60 (0)3 2691-0197,47301,60,Malaysia,"Plaza Kelana Jaya, Kelana Jaya,, Petaling Jaya, Selangor",3.1157424000000002,101.60466777176461,POINT (101.60466777176461 3.1157424000000002)
"['Street:  Jalan Mewah Ria 1/1, Taman Bukit Mewah,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 238-5545', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']","Jalan Mewah Ria 1/1, Taman Bukit Mewah,",Johor Bahru,Johor,+60 (0)7 238-5545,81200,60,Malaysia,"Jalan Mewah Ria 1/1, Taman Bukit Mewah,, Johor Bahru, Johor",1.522846,103.6906141,POINT (103.6906141 1.522846)
"['Street:  No. 2, Jalan USJ 19/4A,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-8024-5347', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","No. 2, Jalan USJ 19/4A,",Subang Jaya,Selangor,03-8024-5347,47620,60,Malaysia,"No. 2, Jalan USJ 19/4A,, Subang Jaya, Selangor",3.0312675,101.5871081,POINT (101.5871081 3.0312675)
"['Street:  2 Jln Dataran 3/4 Taman Kempas', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07235-6159', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",2 Jln Dataran 3/4 Taman Kempas,Johor Bahru,Johor,07235-6159,81200,60,Malaysia,"2 Jln Dataran 3/4 Taman Kempas, Johor Bahru, Johor",1.5356473,103.7073872,POINT (103.7073872 1.5356473)
"['Street:  35 Jalan Usj 1/31', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-80233982', 'Zip code  47600', 'Country calling code  +60', 'Country  Malaysia']",35 Jalan Usj 1/31,Subang Jaya,Selangor,03-80233982,47600,60,Malaysia,"35 Jalan Usj 1/31, Subang Jaya, Selangor",3.0484923,101.5990092,POINT (101.5990092 3.0484923)
"['Street:  Pandan Indah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  126464864', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",Pandan Indah,Kuala Lumpur,Wilayah Persekutuan,126464864,53300,60,Malaysia,"Pandan Indah, Kuala Lumpur, Wilayah Persekutuan",3.1427114,101.7330635,POINT (101.7330635 3.1427114)
"['Street:  121 Jalan Kampar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 2559174', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",121 Jalan Kampar,Ipoh,Perak,(605) 2559174,30250,60,Malaysia,"121 Jalan Kampar, Ipoh, Perak",4.5844955,101.0863934,POINT (101.0863934 4.5844955)
"['Street:  17 Jalan Mutiara Emas 5/4 Taman Mount Austin', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3541689', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",17 Jalan Mutiara Emas 5/4 Taman Mount Austin,Johor Bahru,Johor,(607) 3541689,81100,60,Malaysia,"17 Jalan Mutiara Emas 5/4 Taman Mount Austin, Johor Bahru, Johor",1.5476076,103.7752299,POINT (103.7752299 1.5476076)
"['Street:  Bangi Business Park, Jalan Medan Bangi,', 'City:   Bandar Baru Bangi', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 352-2422', 'Zip code  43650', 'Country calling code  +60', 'Country  Malaysia']","Bangi Business Park, Jalan Medan Bangi,",Bandar Baru Bangi,Selangor,+60 (0)7 352-2422,43650,60,Malaysia,"Bangi Business Park, Jalan Medan Bangi,, Bandar Baru Bangi, Selangor",2.9536048499999996,101.75706083328646,POINT (101.75706083328646 2.9536048499999996)
"['Street:  7', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03 - 40219727', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",7,Kuala Lumpur,Wilayah Persekutuan,03 - 40219727,53200,60,Malaysia,"7, Kuala Lumpur, Wilayah Persekutuan",3.0797571,101.7032437,POINT (101.7032437 3.0797571)
"['Street:  Alma', 'City:   Png', 'State/province/area:    Bukit Mertajam', 'Phone number  016-4242694', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']",Alma,Png,Bukit Mertajam,016-4242694,14000,60,Malaysia,"Alma, Png, Bukit Mertajam",5.3334084,100.481474,POINT (100.481474 5.3334084)
"['Street:  84A Lorong Maarof Bangsar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22823030', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",84A Lorong Maarof Bangsar,Kuala Lumpur,Wilayah Persekutuan,(603) 22823030,59100,60,Malaysia,"84A Lorong Maarof Bangsar, Kuala Lumpur, Wilayah Persekutuan",3.1432556,101.6696559,POINT (101.6696559 3.1432556)
"['Street:  Seksyen 5, Kinrara,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8510-7051', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Seksyen 5, Kinrara,",Puchong,Selangor,+60 (0)3 8510-7051,47100,60,Malaysia,"Seksyen 5, Kinrara,, Puchong, Selangor",3.0614178,101.6416364,POINT (101.6416364 3.0614178)
"['Street:  22 Jln Tiara 2 Bandar Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-7547', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",22 Jln Tiara 2 Bandar Baru,Klang,Selangor,033344-7547,41150,60,Malaysia,"22 Jln Tiara 2 Bandar Baru, Klang, Selangor",3.0626422,101.4695452,POINT (101.4695452 3.0626422)
"['Street:  Jalan Teratai 4, Taman Jaya,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 355-9737', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Teratai 4, Taman Jaya,",Johor Bahru,Johor,+60 (0)7 355-9737,81100,60,Malaysia,"Jalan Teratai 4, Taman Jaya,, Johor Bahru, Johor",1.5326947,103.8141867,POINT (103.8141867 1.5326947)
"['Street:  9 Jln 6/118C Desa Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039171-9644', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",9 Jln 6/118C Desa Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039171-9644,56000,60,Malaysia,"9 Jln 6/118C Desa Tun Razak, Kuala Lumpur, Wilayah Persekutuan",3.0799188,101.7293555,POINT (101.7293555 3.0799188)
