Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  G Wisma Hla Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032142-6599', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",G Wisma Hla Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032142-6599,50200,+60,Malaysia,"G Wisma Hla Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan 13/48A, Sentul Raya Boulevard,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4041-4159', 'Zip code  51000', 'Country calling code  +60', 'Country  Malaysia']","Jalan 13/48A, Sentul Raya Boulevard,",Kuala Lumpur,Wilayah Persekutuan,03-4041-4159,51000,+60,Malaysia,"Jalan 13/48A, Sentul Raya Boulevard,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  20 Lorong Pokok Sakat', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 2336880', 'Zip code  41100', 'Country calling code  +60', 'Country  Malaysia']",20 Lorong Pokok Sakat,Klang,Selangor,(603) 2336880,41100,+60,Malaysia,"20 Lorong Pokok Sakat, Klang, Selangor"
"['Street:  No. 10&12 Jalan Bagan Nira 26/8, Seksyen 26,', 'City:   Shah Alam', 'State/province/area:    Wilayah Persekutuan', 'Phone number  51917785', 'Zip code  40400', 'Country calling code  +60', 'Country  Malaysia']","No. 10&12 Jalan Bagan Nira 26/8, Seksyen 26,",Shah Alam,Wilayah Persekutuan,51917785,40400,+60,Malaysia,"No. 10&12 Jalan Bagan Nira 26/8, Seksyen 26,, Shah Alam, Wilayah Persekutuan"
"['Street:  16 JLN MEWAH RIA SATU/4 TAMAN BUKIT MEWAH', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-6634', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",16 JLN MEWAH RIA SATU/4 TAMAN BUKIT MEWAH,Johor Bahru,Johor,07237-6634,81200,+60,Malaysia,"16 JLN MEWAH RIA SATU/4 TAMAN BUKIT MEWAH, Johor Bahru, Johor"
"['Street:  No. 1210 Phileo Damansara Ii Jln 16/11', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037660-8416', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']",No. 1210 Phileo Damansara Ii Jln 16/11,Petaling Jaya,Selangor,037660-8416,46350,+60,Malaysia,"No. 1210 Phileo Damansara Ii Jln 16/11, Petaling Jaya, Selangor"
"['Street:  31-2 2Nd Floor Jln 3/76D Desa Pandan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039287-1683', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",31-2 2Nd Floor Jln 3/76D Desa Pandan,Kuala Lumpur,Wilayah Persekutuan,039287-1683,55100,+60,Malaysia,"31-2 2Nd Floor Jln 3/76D Desa Pandan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Jln 1/82B Bangsar Utama', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032284-4888', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 1/82B Bangsar Utama,Kuala Lumpur,Wilayah Persekutuan,032284-4888,59000,+60,Malaysia,"10 Jln 1/82B Bangsar Utama, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 1/2 Mile, Off Jalan , Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  03-6252-9147', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']","4 1/2 Mile, Off Jalan , Wilayah Persekutuan",Ipoh,Perak,03-6252-9147,51200,+60,Malaysia,"4 1/2 Mile, Off Jalan , Wilayah Persekutuan, Ipoh, Perak"
"['Street:  30 Jln Tapah Kaw 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-6827', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",30 Jln Tapah Kaw 18,Klang,Selangor,033341-6827,41400,+60,Malaysia,"30 Jln Tapah Kaw 18, Klang, Selangor"
"['Street:  230 Jln Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  021045-4121', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",230 Jln Wilayah Persekutuan,Ipoh,Perak,021045-4121,51200,+60,Malaysia,"230 Jln Wilayah Persekutuan, Ipoh, Perak"
"['Street:  36 Tingkat 3 Persiaran 65C Off Jalan Pahang Barat', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-6288', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",36 Tingkat 3 Persiaran 65C Off Jalan Pahang Barat,Kuala Lumpur,Wilayah Persekutuan,034023-6288,53000,+60,Malaysia,"36 Tingkat 3 Persiaran 65C Off Jalan Pahang Barat, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  17 Jalan Puchong 22 Km', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  60380615353', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']",17 Jalan Puchong 22 Km,Puchong,Selangor,60380615353,47100,+60,Malaysia,"17 Jalan Puchong 22 Km, Puchong, Selangor"
"['Street:  Kom Bebas Cukai Jln Ibrahim Sultan', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07226-4414', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",Kom Bebas Cukai Jln Ibrahim Sultan,Johor Bahru,Johor,07226-4414,80300,+60,Malaysia,"Kom Bebas Cukai Jln Ibrahim Sultan, Johor Bahru, Johor"
"['Street:  2nd Floor Wisma Central Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21610919', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",2nd Floor Wisma Central Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,(603) 21610919,50450,+60,Malaysia,"2nd Floor Wisma Central Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  22nd Floor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-31825470', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",22nd Floor,Kuala Lumpur,Wilayah Persekutuan,03-31825470,50250,+60,Malaysia,"22nd Floor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 772 7 & 9 Jalan SS 13/1K', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56211237', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Lot 772 7 & 9 Jalan SS 13/1K,Subang Jaya,Selangor,(603) 56211237,47500,+60,Malaysia,"Lot 772 7 & 9 Jalan SS 13/1K, Subang Jaya, Selangor"
"['Street:  2 39B Jln Bendahara', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05255-6914', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",2 39B Jln Bendahara,Ipoh,Perak,05255-6914,31650,+60,Malaysia,"2 39B Jln Bendahara, Ipoh, Perak"
"['Street:  126 Jln Besar Kepong Kepong', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036273-6794', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",126 Jln Besar Kepong Kepong,Kuala Lumpur,Wilayah Persekutuan,036273-6794,52100,+60,Malaysia,"126 Jln Besar Kepong Kepong, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5393-E, Jalan Telipot,', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  +60 (0)9 747-6719', 'Zip code  15150', 'Country calling code  +60', 'Country  Malaysia']","5393-E, Jalan Telipot,",Kota Bharu,Kelantan,+60 (0)9 747-6719,15150,+60,Malaysia,"5393-E, Jalan Telipot,, Kota Bharu, Kelantan"
"['Street:  429 Lebuhraya Darulaman (Jalan Kancut)', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  6047330183', 'Zip code  05000', 'Country calling code  +60', 'Country  Malaysia']",429 Lebuhraya Darulaman (Jalan Kancut),Alor Setar,Kedah,6047330183,05000,+60,Malaysia,"429 Lebuhraya Darulaman (Jalan Kancut), Alor Setar, Kedah"
"['Street:  22 Jalan Tembusu Pekan Meru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33926357', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan Tembusu Pekan Meru,Klang,Selangor,(603) 33926357,41050,+60,Malaysia,"22 Jalan Tembusu Pekan Meru, Klang, Selangor"
"['Street:  Southern City Hypermarket Jln Suria 19 Taman Suria', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07332-2929', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",Southern City Hypermarket Jln Suria 19 Taman Suria,Johor Bahru,Johor,07332-2929,81100,+60,Malaysia,"Southern City Hypermarket Jln Suria 19 Taman Suria, Johor Bahru, Johor"
"['Street:  1, Persiaran Ledang Off Jalan Duta,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 2093 6166', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']","1, Persiaran Ledang Off Jalan Duta,",Kuala Lumpur,Wilayah Persekutuan,603 2093 6166,50480,+60,Malaysia,"1, Persiaran Ledang Off Jalan Duta,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  22 Jalan 225', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037874-9889', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan 225,Petaling Jaya,Selangor,037874-9889,47500,+60,Malaysia,"22 Jalan 225, Petaling Jaya, Selangor"
"['Street:  60 Jln Yahya Aldatar Taman Serene', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07221-8793', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",60 Jln Yahya Aldatar Taman Serene,Johor Bahru,Johor,07221-8793,80300,+60,Malaysia,"60 Jln Yahya Aldatar Taman Serene, Johor Bahru, Johor"
"['Street:  #3.01 Level 3 Wisma Academy Lot 4A Jalan 19/1', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60379584081', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",#3.01 Level 3 Wisma Academy Lot 4A Jalan 19/1,Petaling Jaya,Selangor,60379584081,46300,+60,Malaysia,"#3.01 Level 3 Wisma Academy Lot 4A Jalan 19/1, Petaling Jaya, Selangor"
"['Street:  2A 6 Mdn Bukit Permai Satu Taman Bukit Permai Malaysi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034297-4619', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",2A 6 Mdn Bukit Permai Satu Taman Bukit Permai Malaysi,Kuala Lumpur,Wilayah Persekutuan,034297-4619,56100,+60,Malaysia,"2A 6 Mdn Bukit Permai Satu Taman Bukit Permai Malaysi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  32-2 Jln 9/23E Taman Danau Kota Setapak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (743) 41497474', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",32-2 Jln 9/23E Taman Danau Kota Setapak,Kuala Lumpur,Wilayah Persekutuan,(743) 41497474,53300,+60,Malaysia,"32-2 Jln 9/23E Taman Danau Kota Setapak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 1913, Taman Chendering,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)9 616-1115', 'Zip code  21080', 'Country calling code  +60', 'Country  Malaysia']","No. 1913, Taman Chendering,",Kuala Terengganu,Terengganu,+60 (0)9 616-1115,21080,+60,Malaysia,"No. 1913, Taman Chendering,, Kuala Terengganu, Terengganu"
"['Street:  4th Floor, Wisma Kwong Siew, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2072 8126', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']","4th Floor, Wisma Kwong Siew, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-2072 8126,50000,+60,Malaysia,"4th Floor, Wisma Kwong Siew, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  M1 51A Jln Changkat Bukit Bintang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-7743', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",M1 51A Jln Changkat Bukit Bintang,Kuala Lumpur,Wilayah Persekutuan,032144-7743,50200,+60,Malaysia,"M1 51A Jln Changkat Bukit Bintang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 64 Jln Yam Tuan', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06767-8923', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",G 64 Jln Yam Tuan,Seremban,Negeri Sembilan,06767-8923,70000,+60,Malaysia,"G 64 Jln Yam Tuan, Seremban, Negeri Sembilan"
"['Street:  66A Jln TabuanSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-3330', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",66A Jln TabuanSarawak,Kuching,Sarawak,08241-3330,93100,+60,Malaysia,"66A Jln TabuanSarawak, Kuching, Sarawak"
"['Street:  10 Jln 1/82B Bangsar Utama', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032284-4824', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 1/82B Bangsar Utama,Kuala Lumpur,Wilayah Persekutuan,032284-4824,59000,+60,Malaysia,"10 Jln 1/82B Bangsar Utama, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Danau 1, Taman Desa Jaya,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-356-0911', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Danau 1, Taman Desa Jaya,",Johor Bahru,Johor,07-356-0911,81100,+60,Malaysia,"Jalan Danau 1, Taman Desa Jaya,, Johor Bahru, Johor"
"['Street:  3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033165-4294', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays,Klang,Selangor,033165-4294,42000,+60,Malaysia,"3 Blok D Pangsapuri Villa Jln Sabah Pendamaran Pelabuhan Pelabuhan Malays, Klang, Selangor"
"['Street:  Blok B (Utara), Pusat Bandar Damansara,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2095-7280', 'Zip code  50530', 'Country calling code  +60', 'Country  Malaysia']","Blok B (Utara), Pusat Bandar Damansara,",Kuala Lumpur,Wilayah Persekutuan,03-2095-7280,50530,+60,Malaysia,"Blok B (Utara), Pusat Bandar Damansara,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  610 Jalan Pasir Puteh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3212065', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",610 Jalan Pasir Puteh,Ipoh,Perak,(605) 3212065,31650,+60,Malaysia,"610 Jalan Pasir Puteh, Ipoh, Perak"
"['Street:  199 Lrg 10 Off Jalan Semaba Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08245-8371', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",199 Lrg 10 Off Jalan Semaba Kuching,Kuching,Sarawak,08245-8371,93250,+60,Malaysia,"199 Lrg 10 Off Jalan Semaba Kuching, Kuching, Sarawak"
"['Street:  Medan Tasek Tasek Industrial Estate Darul Ridzuan', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  05-5451822/5464296', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",Medan Tasek Tasek Industrial Estate Darul Ridzuan,City:  Ipoh,Perak,05-5451822/5464296,31400,+60,Malaysia,"Medan Tasek Tasek Industrial Estate Darul Ridzuan, City:  Ipoh, Perak"
"['Street:  No. 25 2Nd Floor Jln 2/27F Seksyen 5 Wangsa Maju', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034106-1035', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",No. 25 2Nd Floor Jln 2/27F Seksyen 5 Wangsa Maju,Kuala Lumpur,Wilayah Persekutuan,034106-1035,53300,+60,Malaysia,"No. 25 2Nd Floor Jln 2/27F Seksyen 5 Wangsa Maju, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Belatuk 9, Bandar Puchong Jaya,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)5 547-3371', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Belatuk 9, Bandar Puchong Jaya,",Puchong,Selangor,+60 (0)5 547-3371,47100,+60,Malaysia,"Jalan Belatuk 9, Bandar Puchong Jaya,, Puchong, Selangor"
"['Street:  Lg Plaza Phoenix Jln Cheras Km 10', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039100-5096', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",Lg Plaza Phoenix Jln Cheras Km 10,Kuala Lumpur,Wilayah Persekutuan,039100-5096,56000,+60,Malaysia,"Lg Plaza Phoenix Jln Cheras Km 10, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Blok D Subang Cold Room Jln Ss13/2 Ss13', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035633-3364', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Blok D Subang Cold Room Jln Ss13/2 Ss13,Petaling Jaya,Selangor,035633-3364,47500,+60,Malaysia,"Blok D Subang Cold Room Jln Ss13/2 Ss13, Petaling Jaya, Selangor"
"['Street:  No. 87', 'City:   Medan Sepadu', 'State/province/area:    Jalan Abang Galau', 'Phone number  086-33-7740', 'Zip code  97000', 'Country calling code  +60', 'Country  Malaysia']",No. 87,Medan Sepadu,Jalan Abang Galau,086-33-7740,97000,+60,Malaysia,"No. 87, Medan Sepadu, Jalan Abang Galau"
"['Street:  Blok B Jln Ss3/39 Ss3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037861-1019', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",Blok B Jln Ss3/39 Ss3 Petaling Jaya,Petaling Jaya,Selangor,037861-1019,47300,+60,Malaysia,"Blok B Jln Ss3/39 Ss3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan Harmoni 3/6, Taman Desa Harmoni,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 351-2454', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Harmoni 3/6, Taman Desa Harmoni,",Johor Bahru,Johor,+60 (0)7 351-2454,81100,+60,Malaysia,"Jalan Harmoni 3/6, Taman Desa Harmoni,, Johor Bahru, Johor"
"['Street:  No. 16 & 16A Jalan Tun Abdul Razak', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6055274010', 'Zip code  30200', 'Country calling code  +60', 'Country  Malaysia']",No. 16 & 16A Jalan Tun Abdul Razak,Ipoh,Perak,6055274010,30200,+60,Malaysia,"No. 16 & 16A Jalan Tun Abdul Razak, Ipoh, Perak"
"['Street:  60 3/F Plaza Damas Jalan Sri Hartamas 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62010830', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 3/F Plaza Damas Jalan Sri Hartamas 1,Kuala Lumpur,Wilayah Persekutuan,(603) 62010830,50480,+60,Malaysia,"60 3/F Plaza Damas Jalan Sri Hartamas 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Selaman 1, Dataran Palma,', 'City:   Ampang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 4270-7769', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Selaman 1, Dataran Palma,",Ampang,Selangor,+60 (0)3 4270-7769,68000,+60,Malaysia,"Jalan Selaman 1, Dataran Palma,, Ampang, Selangor"
"['Street:  24A Jalan PJS 7/19 Bandar Sunway', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56211294', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",24A Jalan PJS 7/19 Bandar Sunway,Subang Jaya,Selangor,(603) 56211294,46150,+60,Malaysia,"24A Jalan PJS 7/19 Bandar Sunway, Subang Jaya, Selangor"
"['Street:  webway e services sdn bhd 8-u', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  + 603 7880 8848', 'Zip code  51067', 'Country calling code  +60', 'Country  Malaysia']",webway e services sdn bhd 8-u,Petaling Jaya,Selangor,+ 603 7880 8848,51067,+60,Malaysia,"webway e services sdn bhd 8-u, Petaling Jaya, Selangor"
"['Street:  2 Jalan Ss 3/33 Taman Universiti Wilayah Persekutuan', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-6589', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan Ss 3/33 Taman Universiti Wilayah Persekutuan,Petaling Jaya,Selangor,037877-6589,47300,+60,Malaysia,"2 Jalan Ss 3/33 Taman Universiti Wilayah Persekutuan, Petaling Jaya, Selangor"
"['Street:  A9 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya M', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-8323', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",A9 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya M,Petaling Jaya,Selangor,037956-8323,46200,+60,Malaysia,"A9 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya M, Petaling Jaya, Selangor"
"['Street:  No. 10, B, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4042 7692', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']","No. 10, B, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4042 7692,50400,+60,Malaysia,"No. 10, B, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Jln 1/82B Bangsar Utama', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032284-4892', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 1/82B Bangsar Utama,Kuala Lumpur,Wilayah Persekutuan,032284-4892,59000,+60,Malaysia,"10 Jln 1/82B Bangsar Utama, Kuala Lumpur, Wilayah Persekutuan"
