Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  No. 123 Jln Berhala', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-1117', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",No. 123 Jln Berhala,Kuala Lumpur,Wilayah Persekutuan,032274-1117,50470,+60,Malaysia,"No. 123 Jln Berhala, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Suria Business Park, Damansara Damai,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  0361574648', 'Zip code  47830', 'Country calling code  +60', 'Country  Malaysia']","Suria Business Park, Damansara Damai,",Petaling Jaya,Selangor,0361574648,47830,+60,Malaysia,"Suria Business Park, Damansara Damai,, Petaling Jaya, Selangor"
"['Street:  12 Jln 3 Kaw 16 Taman Intan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033343-6265', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",12 Jln 3 Kaw 16 Taman Intan,Klang,Selangor,033343-6265,41300,+60,Malaysia,"12 Jln 3 Kaw 16 Taman Intan, Klang, Selangor"
"['Street:  Jalan Cheng Lock P.O. Box', 'City:   Wilayah Persekutuan', 'State/province/area:    Wilayah Persekutuan', 'Phone number  30320263030', 'Zip code  12700', 'Country calling code  +60', 'Country  Malaysia']",Jalan Cheng Lock P.O. Box,Wilayah Persekutuan,Wilayah Persekutuan,30320263030,12700,+60,Malaysia,"Jalan Cheng Lock P.O. Box, Wilayah Persekutuan, Wilayah Persekutuan"
"['Street:  81 RMH Rakyat Batu 10 Labu', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  (606) 2570379', 'Zip code  71900', 'Country calling code  +60', 'Country  Malaysia']",81 RMH Rakyat Batu 10 Labu,Seremban,Negeri Sembilan,(606) 2570379,71900,+60,Malaysia,"81 RMH Rakyat Batu 10 Labu, Seremban, Negeri Sembilan"
"['Street:  3 Jalan Assunta 4/52', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 3490943', 'Zip code  46990', 'Country calling code  +60', 'Country  Malaysia']",3 Jalan Assunta 4/52,Petaling Jaya,Selangor,(603) 3490943,46990,+60,Malaysia,"3 Jalan Assunta 4/52, Petaling Jaya, Selangor"
"['Street:  1 Jln Miri 2 Taman Beringin', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-5158', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Miri 2 Taman Beringin,Kuala Lumpur,Wilayah Persekutuan,036258-5158,52000,+60,Malaysia,"1 Jln Miri 2 Taman Beringin, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  237 Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-21414911', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",237 Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,603-21414911,50450,+60,Malaysia,"237 Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  31 PSN BERCHAM UTARA 1 KAW INDUSTRI PINGGIR BERCHAM', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05536-4641', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",31 PSN BERCHAM UTARA 1 KAW INDUSTRI PINGGIR BERCHAM,Ipoh,Perak,05536-4641,31400,+60,Malaysia,"31 PSN BERCHAM UTARA 1 KAW INDUSTRI PINGGIR BERCHAM, Ipoh, Perak"
"['Street:  84 Jln Temenggong Taman Taiping', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05241-1941', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",84 Jln Temenggong Taman Taiping,Ipoh,Perak,05241-1941,31650,+60,Malaysia,"84 Jln Temenggong Taman Taiping, Ipoh, Perak"
"['Street:  137 Jln Medan 6 Taman Medan Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037785-9164', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",137 Jln Medan 6 Taman Medan Petaling Jaya,Petaling Jaya,Selangor,037785-9164,46000,+60,Malaysia,"137 Jln Medan 6 Taman Medan Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  7236G, Jalan Permatang Pauh Taman Bagan,', 'City:   Butterworth', 'State/province/area:    Pulau Pinang', 'Phone number  604329 7929', 'Zip code  13400', 'Country calling code  +60', 'Country  Malaysia']","7236G, Jalan Permatang Pauh Taman Bagan,",Butterworth,Pulau Pinang,604329 7929,13400,+60,Malaysia,"7236G, Jalan Permatang Pauh Taman Bagan,, Butterworth, Pulau Pinang"
"['Street:  No. 26 Jln Dato Dalam Kampung Air Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07227-7274', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",No. 26 Jln Dato Dalam Kampung Air Molek,Johor Bahru,Johor,07227-7274,80000,+60,Malaysia,"No. 26 Jln Dato Dalam Kampung Air Molek, Johor Bahru, Johor"
"['Street:  Plaza First Nationwide, Jalan Tun H. S. Lee,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603- 2072 5767', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']","Plaza First Nationwide, Jalan Tun H. S. Lee,",Kuala Lumpur,Wilayah Persekutuan,603- 2072 5767,50000,+60,Malaysia,"Plaza First Nationwide, Jalan Tun H. S. Lee,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-7088', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook,Johor Bahru,Johor,07223-7088,80000,+60,Malaysia,"225 2Nd Floor Pan Global Plaza Taman Wong Ah Fook, Johor Bahru, Johor"
"['Street:  Gerai Masjid Jamek Jalan Sawi Kg Bendahara', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3319194', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",Gerai Masjid Jamek Jalan Sawi Kg Bendahara,Johor Bahru,Johor,(607) 3319194,81100,+60,Malaysia,"Gerai Masjid Jamek Jalan Sawi Kg Bendahara, Johor Bahru, Johor"
"['Street:  34 JLN TRUS', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-2553', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",34 JLN TRUS,Johor Bahru,Johor,07222-2553,80000,+60,Malaysia,"34 JLN TRUS, Johor Bahru, Johor"
"['Street:  1 PASAR BESAR', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-7657', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",1 PASAR BESAR,Seremban,Negeri Sembilan,06762-7657,70000,+60,Malaysia,"1 PASAR BESAR, Seremban, Negeri Sembilan"
"['Street:  2 Jalan D Taman Perindustrian Tampoi Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2373174', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan D Taman Perindustrian Tampoi Jaya,Johor Bahru,Johor,(607) 2373174,81200,+60,Malaysia,"2 Jalan D Taman Perindustrian Tampoi Jaya, Johor Bahru, Johor"
"['Street:  2 Wisma Central Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-9394', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",2 Wisma Central Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032161-9394,50450,+60,Malaysia,"2 Wisma Central Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Bistari Impian Apt Jln Serantau Larkin', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  0122500077', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",Bistari Impian Apt Jln Serantau Larkin,Johor Bahru,Johor,0122500077,80350,+60,Malaysia,"Bistari Impian Apt Jln Serantau Larkin, Johor Bahru, Johor"
"['Street:  116 2nd Floor Jalan Raja Laut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40445212', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",116 2nd Floor Jalan Raja Laut,Kuala Lumpur,Wilayah Persekutuan,(603) 40445212,50350,+60,Malaysia,"116 2nd Floor Jalan Raja Laut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  NK Bearing Sdn Bhd', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9221-3994', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",NK Bearing Sdn Bhd,Kuala Lumpur,Wilayah Persekutuan,03-9221-3994,55200,+60,Malaysia,"NK Bearing Sdn Bhd, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 JLN LOMBONG EMAS 7 TAMAN INDUSTRI RINGAN MPS', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06764-5572', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",10 JLN LOMBONG EMAS 7 TAMAN INDUSTRI RINGAN MPS,Seremban,Negeri Sembilan,06764-5572,70200,+60,Malaysia,"10 JLN LOMBONG EMAS 7 TAMAN INDUSTRI RINGAN MPS, Seremban, Negeri Sembilan"
"['Street:  Lot Off 3/4 Mile Jalan Bercham Kawasan Perindustrian Bercham', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  605-5482744', 'Zip code  21251', 'Country calling code  +60', 'Country  Malaysia']",Lot Off 3/4 Mile Jalan Bercham Kawasan Perindustrian Bercham,City:  Ipoh,Perak,605-5482744,21251,+60,Malaysia,"Lot Off 3/4 Mile Jalan Bercham Kawasan Perindustrian Bercham, City:  Ipoh, Perak"
"['Street:  No. 15 & 16', 'City:   Kin Orient Plaza', 'State/province/area:    Jalan Haji Openg', 'Phone number  084-34-7526', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']",No. 15 & 16,Kin Orient Plaza,Jalan Haji Openg,084-34-7526,96000,+60,Malaysia,"No. 15 & 16, Kin Orient Plaza, Jalan Haji Openg"
"['Street:  2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4044 7753', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4044 7753,50400,+60,Malaysia,"2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Unit 3', 'City:  Ground Floor', 'State/province/area:    Soon Hup Tower (Mega', 'Phone number  085-42-6989', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']",Unit 3,City:  Ground Floor,Soon Hup Tower (Mega,085-42-6989,98000,+60,Malaysia,"Unit 3, City:  Ground Floor, Soon Hup Tower (Mega"
"['Street:  No. 51 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  06351-8025', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",No. 51 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,06351-8025,50100,+60,Malaysia,"No. 51 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 23 Jln 9/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036275-2169', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",No. 23 Jln 9/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036275-2169,52100,+60,Malaysia,"No. 23 Jln 9/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  22 Lrg Datuk Sulaiman 2 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-8568', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",22 Lrg Datuk Sulaiman 2 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037728-8568,60000,+60,Malaysia,"22 Lrg Datuk Sulaiman 2 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Worldwide Business Park, Jalan Tinju 13/50,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5510-5983', 'Zip code  40675', 'Country calling code  +60', 'Country  Malaysia']","Worldwide Business Park, Jalan Tinju 13/50,",Shah Alam,Selangor,+60 (0)3 5510-5983,40675,+60,Malaysia,"Worldwide Business Park, Jalan Tinju 13/50,, Shah Alam, Selangor"
"['Street:  40C Jln Ah Siang Tanjong Petri', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-6946', 'Zip code  80300', 'Country calling code  +60', 'Country  Malaysia']",40C Jln Ah Siang Tanjong Petri,Johor Bahru,Johor,07223-6946,80300,+60,Malaysia,"40C Jln Ah Siang Tanjong Petri, Johor Bahru, Johor"
"['Street:  8 Jalan BK 2/13 Bandar Kinrara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42804819', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",8 Jalan BK 2/13 Bandar Kinrara,Kuala Lumpur,Wilayah Persekutuan,(603) 42804819,58200,+60,Malaysia,"8 Jalan BK 2/13 Bandar Kinrara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  372 Jln 20 Taman Perindustrian Ehsan Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036277-7297', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",372 Jln 20 Taman Perindustrian Ehsan Jaya,Kuala Lumpur,Wilayah Persekutuan,036277-7297,52100,+60,Malaysia,"372 Jln 20 Taman Perindustrian Ehsan Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  117, Jalan Tebrau,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  6073334434', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']","117, Jalan Tebrau,",Johor Bahru,Johor,6073334434,80250,+60,Malaysia,"117, Jalan Tebrau,, Johor Bahru, Johor"
"['Street:  49 Jalan TS 6/6 Taman Industri Subang', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56377956', 'Zip code  47510', 'Country calling code  +60', 'Country  Malaysia']",49 Jalan TS 6/6 Taman Industri Subang,Petaling Jaya,Selangor,(603) 56377956,47510,+60,Malaysia,"49 Jalan TS 6/6 Taman Industri Subang, Petaling Jaya, Selangor"
"['Street:  21 Blok A Hotel Sucasa Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034252-3566', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",21 Blok A Hotel Sucasa Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,034252-3566,50450,+60,Malaysia,"21 Blok A Hotel Sucasa Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  571 G Jln Datuk Wee Kheng Chiang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-1177', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",571 G Jln Datuk Wee Kheng Chiang Kuching,Kuching,Sarawak,08223-1177,93450,+60,Malaysia,"571 G Jln Datuk Wee Kheng Chiang Kuching, Kuching, Sarawak"
"['Street:  No 1 Jalan Joget 8 Taman Nesa Skudai Darul Takzim', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (603) 5565935', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",No 1 Jalan Joget 8 Taman Nesa Skudai Darul Takzim,Johor Bahru,Johor,(603) 5565935,81300,+60,Malaysia,"No 1 Jalan Joget 8 Taman Nesa Skudai Darul Takzim, Johor Bahru, Johor"
"['Street:  30 Jln Dewani 4 Taman Perindustrian Gembira 2', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07334-9860', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",30 Jln Dewani 4 Taman Perindustrian Gembira 2,Johor Bahru,Johor,07334-9860,81100,+60,Malaysia,"30 Jln Dewani 4 Taman Perindustrian Gembira 2, Johor Bahru, Johor"
"['Street:  6 Jalan Sagu 3 Taman Daya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3560182', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",6 Jalan Sagu 3 Taman Daya,Johor Bahru,Johor,(607) 3560182,81100,+60,Malaysia,"6 Jalan Sagu 3 Taman Daya, Johor Bahru, Johor"
"['Street:  58 Jln Sultan Yussof', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-7316', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",58 Jln Sultan Yussof,Ipoh,Perak,05242-7316,30000,+60,Malaysia,"58 Jln Sultan Yussof, Ipoh, Perak"
"['Street:  No. 18 1St Floor Jln Ss5A/9 Ss5', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037875-4465', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",No. 18 1St Floor Jln Ss5A/9 Ss5,Petaling Jaya,Selangor,037875-4465,47301,+60,Malaysia,"No. 18 1St Floor Jln Ss5A/9 Ss5, Petaling Jaya, Selangor"
"['Street:  6 Jln Bunga Anggerik Taman Pinji', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05322-9331', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",6 Jln Bunga Anggerik Taman Pinji,Ipoh,Perak,05322-9331,31650,+60,Malaysia,"6 Jln Bunga Anggerik Taman Pinji, Ipoh, Perak"
"['Street:  6 Lorong Dato Abdul Hamid 30A Taman Sentosa', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 51625040', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",6 Lorong Dato Abdul Hamid 30A Taman Sentosa,Klang,Selangor,(603) 51625040,41200,+60,Malaysia,"6 Lorong Dato Abdul Hamid 30A Taman Sentosa, Klang, Selangor"
"['Street:  No. 134 Jln Tun Sambanthan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-7433', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",No. 134 Jln Tun Sambanthan,Kuala Lumpur,Wilayah Persekutuan,032274-7433,50470,+60,Malaysia,"No. 134 Jln Tun Sambanthan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2A 1 Kampung Bellamy', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039223-4740', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",2A 1 Kampung Bellamy,Kuala Lumpur,Wilayah Persekutuan,039223-4740,50460,+60,Malaysia,"2A 1 Kampung Bellamy, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  B 33 Ground Floor Lorong Seri Kuantan 25 Kuantan', 'City:   Kuantan', 'State/province/area:    Pahang', 'Phone number  609-5679994', 'Zip code  25250', 'Country calling code  +60', 'Country  Malaysia']",B 33 Ground Floor Lorong Seri Kuantan 25 Kuantan,Kuantan,Pahang,609-5679994,25250,+60,Malaysia,"B 33 Ground Floor Lorong Seri Kuantan 25 Kuantan, Kuantan, Pahang"
"['Street:  1 64 Jln Badik Taman Sri Tebrau', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-8261', 'Zip code  80050', 'Country calling code  +60', 'Country  Malaysia']",1 64 Jln Badik Taman Sri Tebrau,Johor Bahru,Johor,07331-8261,80050,+60,Malaysia,"1 64 Jln Badik Taman Sri Tebrau, Johor Bahru, Johor"
"['Street:  19 Jln Pisang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08242-3476', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",19 Jln Pisang Kuching,Kuching,Sarawak,08242-3476,93400,+60,Malaysia,"19 Jln Pisang Kuching, Kuching, Sarawak"
"['Street:  202 Lorong S2g5/5 Garden Avenue 2', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  (606) 2983474', 'Zip code  70300', 'Country calling code  +60', 'Country  Malaysia']",202 Lorong S2g5/5 Garden Avenue 2,Seremban,Negeri Sembilan,(606) 2983474,70300,+60,Malaysia,"202 Lorong S2g5/5 Garden Avenue 2, Seremban, Negeri Sembilan"
"['Street:  50 Lrg Rahim Kajai 14 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-8326', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",50 Lrg Rahim Kajai 14 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037728-8326,60000,+60,Malaysia,"50 Lrg Rahim Kajai 14 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 44, Jalan Ss 15/4B,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)4 227-7243', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","No. 44, Jalan Ss 15/4B,",Subang Jaya,Selangor,+60 (0)4 227-7243,47500,+60,Malaysia,"No. 44, Jalan Ss 15/4B,, Subang Jaya, Selangor"
"['Street:  No. 39', 'City:  Ground Floor', 'State/province/area:    Jalan Raja', 'Phone number  085-42-8088', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']",No. 39,City:  Ground Floor,Jalan Raja,085-42-8088,98000,+60,Malaysia,"No. 39, City:  Ground Floor, Jalan Raja"
"['Street:  No. 117-1 Jalan Puteri 5/3, Bandar Puteri Puchong,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8062-1979', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","No. 117-1 Jalan Puteri 5/3, Bandar Puteri Puchong,",Puchong,Selangor,+60 (0)3 8062-1979,47100,+60,Malaysia,"No. 117-1 Jalan Puteri 5/3, Bandar Puteri Puchong,, Puchong, Selangor"
"['Street:  226 Agcr Enclave', 'City:  Johor', 'State/province/area:    JHR', 'Phone number  911122374121', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",226 Agcr Enclave,City:  Johor,JHR,911122374121,80250,+60,Malaysia,"226 Agcr Enclave, City:  Johor, JHR"
