Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  6-1, Ground Floor, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4042 3266', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']","6-1, Ground Floor, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4042 3266,50350,+60,Malaysia,"6-1, Ground Floor, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  239 Jln Kapar Batu 1 1/2 Kaw 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-4786', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",239 Jln Kapar Batu 1 1/2 Kaw 18,Klang,Selangor,033344-4786,41400,+60,Malaysia,"239 Jln Kapar Batu 1 1/2 Kaw 18, Klang, Selangor"
"['Street:  3189 Kuan Woh Yuen', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05322-6549', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",3189 Kuan Woh Yuen,Ipoh,Perak,05322-6549,31650,+60,Malaysia,"3189 Kuan Woh Yuen, Ipoh, Perak"
"['Street:  A 17 Jln 21/11B Seksyen 21 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-9290', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",A 17 Jln 21/11B Seksyen 21 Petaling Jaya,Petaling Jaya,Selangor,037877-9290,46300,+60,Malaysia,"A 17 Jln 21/11B Seksyen 21 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  8th Floor Block B Wisma Semantan 12 Jalan Damansara Heights', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20923341', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",8th Floor Block B Wisma Semantan 12 Jalan Damansara Heights,Kuala Lumpur,Wilayah Persekutuan,(603) 20923341,50490,+60,Malaysia,"8th Floor Block B Wisma Semantan 12 Jalan Damansara Heights, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  167 Jln Simbang Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07238-4170', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",167 Jln Simbang Taman Perling,Johor Bahru,Johor,07238-4170,81200,+60,Malaysia,"167 Jln Simbang Taman Perling, Johor Bahru, Johor"
"['Street:  Jalan Ss 4D/10, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 867-6944', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 4D/10, Kelana Jaya,",Petaling Jaya,Selangor,+60 (0)7 867-6944,47301,+60,Malaysia,"Jalan Ss 4D/10, Kelana Jaya,, Petaling Jaya, Selangor"
"['Street:  114A', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2274 2471', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",114A,Kuala Lumpur,Wilayah Persekutuan,03-2274 2471,50470,+60,Malaysia,"114A, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 30 Jln Dedap 24 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07354-1556', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",No. 30 Jln Dedap 24 Taman Jaya,Johor Bahru,Johor,07354-1556,81100,+60,Malaysia,"No. 30 Jln Dedap 24 Taman Jaya, Johor Bahru, Johor"
"['Street:  53 Jln Ibrahim', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-4278', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",53 Jln Ibrahim,Johor Bahru,Johor,07223-4278,80000,+60,Malaysia,"53 Jln Ibrahim, Johor Bahru, Johor"
"['Street:  No. 3 Psn Bukit Meru 10 Meru Heights', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05527-8259', 'Zip code  30020', 'Country calling code  +60', 'Country  Malaysia']",No. 3 Psn Bukit Meru 10 Meru Heights,Ipoh,Perak,05527-8259,30020,+60,Malaysia,"No. 3 Psn Bukit Meru 10 Meru Heights, Ipoh, Perak"
"['Street:  No. 29 Jln Kuchai Lama Taman Lian Hoe', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-0730', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",No. 29 Jln Kuchai Lama Taman Lian Hoe,Kuala Lumpur,Wilayah Persekutuan,037983-0730,58200,+60,Malaysia,"No. 29 Jln Kuchai Lama Taman Lian Hoe, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 9 Lrg Kurau Taman Lucky', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-2439', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",G 9 Lrg Kurau Taman Lucky,Kuala Lumpur,Wilayah Persekutuan,032283-2439,59100,+60,Malaysia,"G 9 Lrg Kurau Taman Lucky, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1A 2 Jln Pandan 3/10 Taman Pandan Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039285-7490', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1A 2 Jln Pandan 3/10 Taman Pandan Jaya,Kuala Lumpur,Wilayah Persekutuan,039285-7490,55100,+60,Malaysia,"1A 2 Jln Pandan 3/10 Taman Pandan Jaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 15 Jln 5/76B Desa Pandan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039281-4361', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1 15 Jln 5/76B Desa Pandan,Kuala Lumpur,Wilayah Persekutuan,039281-4361,55100,+60,Malaysia,"1 15 Jln 5/76B Desa Pandan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  39 Jalan Pengacara U1/48, Seksyen U1, Temasya Industrial Park Shah Alam', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  03-55693762', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","39 Jalan Pengacara U1/48, Seksyen U1, Temasya Industrial Park Shah Alam",Shah Alam,Selangor,03-55693762,40150,+60,Malaysia,"39 Jalan Pengacara U1/48, Seksyen U1, Temasya Industrial Park Shah Alam, Shah Alam, Selangor"
"['Street:  No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60377819356', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama,Petaling Jaya,Selangor,60377819356,46000,+60,Malaysia,"No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama, Petaling Jaya, Selangor"
"['Street:  2864 Jln Sj 3/6 C Taman Jaya', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06679-7264', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",2864 Jln Sj 3/6 C Taman Jaya,Seremban,Negeri Sembilan,06679-7264,70450,+60,Malaysia,"2864 Jln Sj 3/6 C Taman Jaya, Seremban, Negeri Sembilan"
"['Street:  Blok G 47-4 Jln Pju 1/37 Prima Square Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037806-2045', 'Zip code  46500', 'Country calling code  +60', 'Country  Malaysia']",Blok G 47-4 Jln Pju 1/37 Prima Square Petaling Jaya,Petaling Jaya,Selangor,037806-2045,46500,+60,Malaysia,"Blok G 47-4 Jln Pju 1/37 Prima Square Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Block J, Sinsuran Complex,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)4 370-5050', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","Block J, Sinsuran Complex,",Kota Kinabalu,Sabah,+60 (0)4 370-5050,88000,+60,Malaysia,"Block J, Sinsuran Complex,, Kota Kinabalu, Sabah"
"['Street:  Lorong Impian 10, Taman Impian,', 'City:   Bukit Mertajam', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)4 588-1288', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']","Lorong Impian 10, Taman Impian,",Bukit Mertajam,Pulau Pinang,+60 (0)4 588-1288,14000,+60,Malaysia,"Lorong Impian 10, Taman Impian,, Bukit Mertajam, Pulau Pinang"
"['Street:  12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033176-1327', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan,Klang,Selangor,033176-1327,42000,+60,Malaysia,"12 Lkr Dua Kaw Indust Bdr Sultan Suleiman Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  No. 2, 1st Floor, Sungai Petani', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  04-423 3948', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']","No. 2, 1st Floor, Sungai Petani",Sungai Petani,Kedah,04-423 3948,08000,+60,Malaysia,"No. 2, 1st Floor, Sungai Petani, Sungai Petani, Kedah"
"['Street:  Jalan Utama 2/32, Taman Perindustrian Puchong Utama,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8063-3648', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Utama 2/32, Taman Perindustrian Puchong Utama,",Puchong,Selangor,+60 (0)3 8063-3648,47100,+60,Malaysia,"Jalan Utama 2/32, Taman Perindustrian Puchong Utama,, Puchong, Selangor"
"['Street:  9060 2 Jln Tun Jugah Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08257-9983', 'Zip code  93350', 'Country calling code  +60', 'Country  Malaysia']",9060 2 Jln Tun Jugah Kuching,Kuching,Sarawak,08257-9983,93350,+60,Malaysia,"9060 2 Jln Tun Jugah Kuching, Kuching, Sarawak"
"['Street:  Lot PT & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya', 'City:   Balakong', 'State/province/area:    Selangor', 'Phone number  03-8961 6129', 'Zip code  25998', 'Country calling code  +60', 'Country  Malaysia']","Lot PT & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya",Balakong,Selangor,03-8961 6129,25998,+60,Malaysia,"Lot PT & 25999, Jalan Perusahaan Dua, Taman Industri Selesa Jaya, Balakong, Selangor"
"['Street:  No. 1280MK', 'City:   Ladang Valdor', 'State/province/area:    Sungai Bakap', 'Phone number  04-582-2216', 'Zip code  14200', 'Country calling code  +60', 'Country  Malaysia']",No. 1280MK,Ladang Valdor,Sungai Bakap,04-582-2216,14200,+60,Malaysia,"No. 1280MK, Ladang Valdor, Sungai Bakap"
"['Street:  137 JLN GASING SEKSYEN 5 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  039483-9394', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",137 JLN GASING SEKSYEN 5 Petaling Jaya,Petaling Jaya,Selangor,039483-9394,46000,+60,Malaysia,"137 JLN GASING SEKSYEN 5 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  G 8 Jln Mendaling', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038736-6512', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",G 8 Jln Mendaling,Kajang,Selangor,038736-6512,43000,+60,Malaysia,"G 8 Jln Mendaling, Kajang, Selangor"
"['Street:  M 46 Jln Cherdas Taman Connaught', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039101-2449', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",M 46 Jln Cherdas Taman Connaught,Kuala Lumpur,Wilayah Persekutuan,039101-2449,56000,+60,Malaysia,"M 46 Jln Cherdas Taman Connaught, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 18, Jalan Kent 2 Off Jalan Maktab,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-2691 1066 / 71 / 41', 'Zip code  54000', 'Country calling code  +60', 'Country  Malaysia']","No. 18, Jalan Kent 2 Off Jalan Maktab,",Kuala Lumpur,Wilayah Persekutuan,603-2691 1066 / 71 / 41,54000,+60,Malaysia,"No. 18, Jalan Kent 2 Off Jalan Maktab,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2361 Bormill EstateSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-6834', 'Zip code  93150', 'Country calling code  +60', 'Country  Malaysia']",2361 Bormill EstateSarawak,Kuching,Sarawak,08224-6834,93150,+60,Malaysia,"2361 Bormill EstateSarawak, Kuching, Sarawak"
"['Street:  Jalan Mutiara Emas 7/5, Taman Mount Austin,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 351-3239', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Mutiara Emas 7/5, Taman Mount Austin,",Johor Bahru,Johor,+60 (0)7 351-3239,81100,+60,Malaysia,"Jalan Mutiara Emas 7/5, Taman Mount Austin,, Johor Bahru, Johor"
"['Street:  No. 1 Jln 109E Taman Desa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-4016', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jln 109E Taman Desa,Kuala Lumpur,Wilayah Persekutuan,037981-4016,58100,+60,Malaysia,"No. 1 Jln 109E Taman Desa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Pasar Besar Jln Dato Onn Jaafar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-6397', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",2 Pasar Besar Jln Dato Onn Jaafar,Ipoh,Perak,05242-6397,30300,+60,Malaysia,"2 Pasar Besar Jln Dato Onn Jaafar, Ipoh, Perak"
"['Street:  Jalan Petaling Utama 9, Taman Petaling Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7785-0971', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Petaling Utama 9, Taman Petaling Utama,",Petaling Jaya,Selangor,+60 (0)3 7785-0971,46000,+60,Malaysia,"Jalan Petaling Utama 9, Taman Petaling Utama,, Petaling Jaya, Selangor"
"['Street:  666-B/1', 'City:  Jalan Bukit Melaka', 'State/province/area:    Bukit Beruang', 'Phone number  06-231-2664', 'Zip code  75450', 'Country calling code  +60', 'Country  Malaysia']",666-B/1,City:  Jalan Bukit Melaka,Bukit Beruang,06-231-2664,75450,+60,Malaysia,"666-B/1, City:  Jalan Bukit Melaka, Bukit Beruang"
"['Street:  Suite A-9-1 Menara City One Jalan Munshi Abdullah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 26918726', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",Suite A-9-1 Menara City One Jalan Munshi Abdullah,Kuala Lumpur,Wilayah Persekutuan,(603) 26918726,50100,+60,Malaysia,"Suite A-9-1 Menara City One Jalan Munshi Abdullah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036201-0197', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay,Kuala Lumpur,Wilayah Persekutuan,036201-0197,50480,+60,Malaysia,"22 Jalan Sri Hartamas 14 Sri Hartamas 14 Sri Hartamas Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8 Jln 7/118B Desa Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039171-9419', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",8 Jln 7/118B Desa Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039171-9419,56000,+60,Malaysia,"8 Jln 7/118B Desa Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  16 Jalan Tembaga Kuning 4 Taman Sri Skudai', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 5568993', 'Zip code  81300', 'Country calling code  +60', 'Country  Malaysia']",16 Jalan Tembaga Kuning 4 Taman Sri Skudai,Johor Bahru,Johor,(607) 5568993,81300,+60,Malaysia,"16 Jalan Tembaga Kuning 4 Taman Sri Skudai, Johor Bahru, Johor"
"['Street:  A 532 Jln Cheras Batu 3 1/4', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039283-0372', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",A 532 Jln Cheras Batu 3 1/4,Kuala Lumpur,Wilayah Persekutuan,039283-0372,56100,+60,Malaysia,"A 532 Jln Cheras Batu 3 1/4, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Ming Huat Godown, Batu 1 3/4 Jalan Kuhara, Peti Surat', 'City:   Tawau', 'State/province/area:    Sabah', 'Phone number  089-765580', 'Zip code  62508', 'Country calling code  +60', 'Country  Malaysia']","Ming Huat Godown, Batu 1 3/4 Jalan Kuhara, Peti Surat",Tawau,Sabah,089-765580,62508,+60,Malaysia,"Ming Huat Godown, Batu 1 3/4 Jalan Kuhara, Peti Surat, Tawau, Sabah"
"['Street:  No. 228 1St Floor Jln Mahkota Taman Maluri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03928-1732', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",No. 228 1St Floor Jln Mahkota Taman Maluri,Kuala Lumpur,Wilayah Persekutuan,03928-1732,55100,+60,Malaysia,"No. 228 1St Floor Jln Mahkota Taman Maluri, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 10 1St Floor Jalan Tan Sit Leong', 'City:   Kapit', 'State/province/area:    Sarawak', 'Phone number  6084796425', 'Zip code  78600', 'Country calling code  +60', 'Country  Malaysia']",No. 10 1St Floor Jalan Tan Sit Leong,Kapit,Sarawak,6084796425,78600,+60,Malaysia,"No. 10 1St Floor Jalan Tan Sit Leong, Kapit, Sarawak"
"['Street:  3 27 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-0150', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",3 27 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035634-0150,46150,+60,Malaysia,"3 27 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  7 Jalan SS 13/3A SB Industrial Estate', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56381888', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",7 Jalan SS 13/3A SB Industrial Estate,Petaling Jaya,Selangor,(603) 56381888,47500,+60,Malaysia,"7 Jalan SS 13/3A SB Industrial Estate, Petaling Jaya, Selangor"
"['Street:  No.30/3 Jalan 14/22', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037958-1316', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",No.30/3 Jalan 14/22,Petaling Jaya,Selangor,037958-1316,46100,+60,Malaysia,"No.30/3 Jalan 14/22, Petaling Jaya, Selangor"
"['Street:  49', 'City:  Jalan Kapal', 'State/province/area:    Off Jalan Chain Ferry', 'Phone number  04-323-1939', 'Zip code  12100', 'Country calling code  +60', 'Country  Malaysia']",49,City:  Jalan Kapal,Off Jalan Chain Ferry,04-323-1939,12100,+60,Malaysia,"49, City:  Jalan Kapal, Off Jalan Chain Ferry"
"['Street:  1 Kompleks Niaga Utama Jln 3/82B Bangsar Utama Malays', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032283-1593', 'Zip code  59000', 'Country calling code  +60', 'Country  Malaysia']",1 Kompleks Niaga Utama Jln 3/82B Bangsar Utama Malays,Kuala Lumpur,Wilayah Persekutuan,032283-1593,59000,+60,Malaysia,"1 Kompleks Niaga Utama Jln 3/82B Bangsar Utama Malays, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 12 Psr Titiwangsa 3', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034022-9654', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",No. 12 Psr Titiwangsa 3,Kuala Lumpur,Wilayah Persekutuan,034022-9654,53200,+60,Malaysia,"No. 12 Psr Titiwangsa 3, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 181 2nd Floor Bangunan Haji Abdul Rasit Jalan Satok', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2428257', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",Lot 181 2nd Floor Bangunan Haji Abdul Rasit Jalan Satok,Kuching,Sarawak,(608) 2428257,93400,+60,Malaysia,"Lot 181 2nd Floor Bangunan Haji Abdul Rasit Jalan Satok, Kuching, Sarawak"
"['Street:  G Yow Chuan Plaza Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-2921', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",G Yow Chuan Plaza Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032144-2921,50400,+60,Malaysia,"G Yow Chuan Plaza Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Suburban Centre, Pusat Bandar Wangsa Maju,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4149-6311', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']","Suburban Centre, Pusat Bandar Wangsa Maju,",Kuala Lumpur,Wilayah Persekutuan,03-4149-6311,53300,+60,Malaysia,"Suburban Centre, Pusat Bandar Wangsa Maju,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Angkasapuri', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2282-5873', 'Zip code  50614', 'Country calling code  +60', 'Country  Malaysia']",Angkasapuri,Kuala Lumpur,Wilayah Persekutuan,03-2282-5873,50614,+60,Malaysia,"Angkasapuri, Kuala Lumpur, Wilayah Persekutuan"
