Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Blok 5 Jln Camar 12 Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07238-1518', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",Blok 5 Jln Camar 12 Taman Perling,Johor Bahru,Johor,07238-1518,81200,+60,Malaysia,"Blok 5 Jln Camar 12 Taman Perling, Johor Bahru, Johor"
"['Street:  No 89 Jalan Belibis 5 Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2383177', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",No 89 Jalan Belibis 5 Taman Perling,Johor Bahru,Johor,(607) 2383177,81200,+60,Malaysia,"No 89 Jalan Belibis 5 Taman Perling, Johor Bahru, Johor"
"['Street:  294 Jln Tuanku Antah', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06632-7435', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",294 Jln Tuanku Antah,Seremban,Negeri Sembilan,06632-7435,70100,+60,Malaysia,"294 Jln Tuanku Antah, Seremban, Negeri Sembilan"
"['Street:  4.12A 4Th Floor Menara Promet Jalan Sultan Ismail Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60321419978', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",4.12A 4Th Floor Menara Promet Jalan Sultan Ismail Kuala Lumpur,Kuala Lumpur,Wilayah Persekutuan,60321419978,50250,+60,Malaysia,"4.12A 4Th Floor Menara Promet Jalan Sultan Ismail Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jln Anggerik Vanilla R 31/R, ShahÂ Alam , SGR', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60122930368', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']","Jln Anggerik Vanilla R 31/R, ShahÂ Alam , SGR",Petaling Jaya,Selangor,60122930368,46350,+60,Malaysia,"Jln Anggerik Vanilla R 31/R, ShahÂ Alam , SGR, Petaling Jaya, Selangor"
"['Street:  2826 1 Jln Penrissen Batu 3 1/4 Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08257-6129', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",2826 1 Jln Penrissen Batu 3 1/4 Kuching,Kuching,Sarawak,08257-6129,93250,+60,Malaysia,"2826 1 Jln Penrissen Batu 3 1/4 Kuching, Kuching, Sarawak"
"['Street:  4 Menara Multi Purpose 8 Jln Munshi Abdullah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-3218', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",4 Menara Multi Purpose 8 Jln Munshi Abdullah,Kuala Lumpur,Wilayah Persekutuan,032691-3218,50100,+60,Malaysia,"4 Menara Multi Purpose 8 Jln Munshi Abdullah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Jalan Kedondong Off Jalan Ampang Hilir', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034257-6527', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Kedondong Off Jalan Ampang Hilir,Kuala Lumpur,Wilayah Persekutuan,034257-6527,50450,+60,Malaysia,"5 Jalan Kedondong Off Jalan Ampang Hilir, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  65A Lkk Kledang Raya Taman Kledang Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05528-1942', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",65A Lkk Kledang Raya Taman Kledang Jaya,Ipoh,Perak,05528-1942,30100,+60,Malaysia,"65A Lkk Kledang Raya Taman Kledang Jaya, Ipoh, Perak"
"['Street:  438 1 Lrg 9 Off Jalan Ang Cheng Ho Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-0028', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",438 1 Lrg 9 Off Jalan Ang Cheng Ho Kuching,Kuching,Sarawak,08241-0028,93100,+60,Malaysia,"438 1 Lrg 9 Off Jalan Ang Cheng Ho Kuching, Kuching, Sarawak"
"['Street:  89 JLN 1/12 SEKSYEN 1 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037783-7191', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",89 JLN 1/12 SEKSYEN 1 Petaling Jaya,Petaling Jaya,Selangor,037783-7191,46000,+60,Malaysia,"89 JLN 1/12 SEKSYEN 1 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  54-3-13', 'City:   Jalan Low Yat', 'State/province/area:    Batu Feringhi Penang', 'Phone number  04-890-1884', 'Zip code  11100', 'Country calling code  +60', 'Country  Malaysia']",54-3-13,Jalan Low Yat,Batu Feringhi Penang,04-890-1884,11100,+60,Malaysia,"54-3-13, Jalan Low Yat, Batu Feringhi Penang"
"['Street:  1 5 Lrg Sri Mawar 12/2 Taman Sri Mawar Ma', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06679-3113', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",1 5 Lrg Sri Mawar 12/2 Taman Sri Mawar Ma,Seremban,Negeri Sembilan,06679-3113,70450,+60,Malaysia,"1 5 Lrg Sri Mawar 12/2 Taman Sri Mawar Ma, Seremban, Negeri Sembilan"
"['Street:  103 Jln Ss25/2 Ss25 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-8052', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",103 Jln Ss25/2 Ss25 Petaling Jaya,Petaling Jaya,Selangor,037880-8052,47301,+60,Malaysia,"103 Jln Ss25/2 Ss25 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  G 106A Lrg 2 Off Jalan Chawan Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-5477', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",G 106A Lrg 2 Off Jalan Chawan Kuching,Kuching,Sarawak,08234-5477,93300,+60,Malaysia,"G 106A Lrg 2 Off Jalan Chawan Kuching, Kuching, Sarawak"
"['Street:  5th Floor Isma Chinese Chamber 258 Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42577733', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",5th Floor Isma Chinese Chamber 258 Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,(603) 42577733,50450,+60,Malaysia,"5th Floor Isma Chinese Chamber 258 Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19, Jalan 17/45,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7957-2951', 'Zip code  46400', 'Country calling code  +60', 'Country  Malaysia']","19, Jalan 17/45,",Petaling Jaya,Selangor,03-7957-2951,46400,+60,Malaysia,"19, Jalan 17/45,, Petaling Jaya, Selangor"
"['Street:  No. 13 Jln 14/20 Seksyen 14 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60379559999', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",No. 13 Jln 14/20 Seksyen 14 Petaling Jaya,Petaling Jaya,Selangor,60379559999,46100,+60,Malaysia,"No. 13 Jln 14/20 Seksyen 14 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  10-2, jalan 27/70a desa sri hartamas,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  0 03 2300 0252', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']","10-2, jalan 27/70a desa sri hartamas,",Kuala Lumpur,Wilayah Persekutuan,0 03 2300 0252,50480,+60,Malaysia,"10-2, jalan 27/70a desa sri hartamas,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  16 Lkk Rishah 2 Kawasan Perindustrian Silibin', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05527-6556', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",16 Lkk Rishah 2 Kawasan Perindustrian Silibin,Ipoh,Perak,05527-6556,30100,+60,Malaysia,"16 Lkk Rishah 2 Kawasan Perindustrian Silibin, Ipoh, Perak"
"['Street:  33 Jln Melayu', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-8019', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",33 Jln Melayu,Kuala Lumpur,Wilayah Persekutuan,032693-8019,50100,+60,Malaysia,"33 Jln Melayu, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037729-1450', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037729-1450,60000,+60,Malaysia,"B 5 Lrg Rahim Kajai 13 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  30 Jln Mutiara Raya Taman Mutiara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039133-1481', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",30 Jln Mutiara Raya Taman Mutiara,Kuala Lumpur,Wilayah Persekutuan,039133-1481,56000,+60,Malaysia,"30 Jln Mutiara Raya Taman Mutiara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  69, Gaya Street,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  6088228989', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","69, Gaya Street,",Kota Kinabalu,Sabah,6088228989,88000,+60,Malaysia,"69, Gaya Street,, Kota Kinabalu, Sabah"
"['Street:  21 Menara Multi Purpose 8 Jln Munshi Abdullah Malaysi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-2834', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",21 Menara Multi Purpose 8 Jln Munshi Abdullah Malaysi,Kuala Lumpur,Wilayah Persekutuan,032694-2834,50100,+60,Malaysia,"21 Menara Multi Purpose 8 Jln Munshi Abdullah Malaysi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8, Jalan Pudu Ulu,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9282-6349', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']","8, Jalan Pudu Ulu,",Kuala Lumpur,Wilayah Persekutuan,03-9282-6349,56100,+60,Malaysia,"8, Jalan Pudu Ulu,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2490 Lbh Raya Shapadu Kampung Rantau Panjang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-4515', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']",2490 Lbh Raya Shapadu Kampung Rantau Panjang,Klang,Selangor,033344-4515,42100,+60,Malaysia,"2490 Lbh Raya Shapadu Kampung Rantau Panjang, Klang, Selangor"
"['Street:  Wisma Kontena A Jln Parang Pelabuhan Utara Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  055176-7655', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",Wisma Kontena A Jln Parang Pelabuhan Utara Pelabuhan Pelabuhan,Klang,Selangor,055176-7655,42000,+60,Malaysia,"Wisma Kontena A Jln Parang Pelabuhan Utara Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  8 Syed Kechik Jln Kapas Bukit Bandaraya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032282-5798', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",8 Syed Kechik Jln Kapas Bukit Bandaraya,Kuala Lumpur,Wilayah Persekutuan,032282-5798,59100,+60,Malaysia,"8 Syed Kechik Jln Kapas Bukit Bandaraya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 102 Jln 8/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036272-8244', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",2 102 Jln 8/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036272-8244,52200,+60,Malaysia,"2 102 Jln 8/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Oversea Chinese Bank Corp Jln Ibrahim', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07222-5288', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",2 Oversea Chinese Bank Corp Jln Ibrahim,Johor Bahru,Johor,07222-5288,80000,+60,Malaysia,"2 Oversea Chinese Bank Corp Jln Ibrahim, Johor Bahru, Johor"
"['Street:  Jalan USJ 10/1A, UEP ,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-5637-5263', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","Jalan USJ 10/1A, UEP ,",Petaling Jaya,Selangor,03-5637-5263,47620,+60,Malaysia,"Jalan USJ 10/1A, UEP ,, Petaling Jaya, Selangor"
"['Street:  639', 'City:  Jalan Kampung Baru', 'State/province/area:    Kampung Baru', 'Phone number  086-33-8417', 'Zip code  97000', 'Country calling code  +60', 'Country  Malaysia']",639,City:  Jalan Kampung Baru,Kampung Baru,086-33-8417,97000,+60,Malaysia,"639, City:  Jalan Kampung Baru, Kampung Baru"
"['Street:  2 20 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035621-4567', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",2 20 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035621-4567,46150,+60,Malaysia,"2 20 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  6 Menara Choy Fook On Jln Yong Shook Lin Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-3883', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",6 Menara Choy Fook On Jln Yong Shook Lin Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037956-3883,46200,+60,Malaysia,"6 Menara Choy Fook On Jln Yong Shook Lin Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  32 Jalan Kampar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05253-7919', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",32 Jalan Kampar,Ipoh,Perak,05253-7919,30250,+60,Malaysia,"32 Jalan Kampar, Ipoh, Perak"
"['Street:  Taman Desa Meranti, , Kedah Darul Aman.', 'City:   Kdh', 'State/province/area:    Sungai Petani', 'Phone number  +604-431 9872', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']","Taman Desa Meranti, , Kedah Darul Aman.",Kdh,Sungai Petani,+604-431 9872,08000,+60,Malaysia,"Taman Desa Meranti, , Kedah Darul Aman., Kdh, Sungai Petani"
"['Street:  Jalan Pjs 1/50, Taman Petaling Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7770-1250', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pjs 1/50, Taman Petaling Utama,",Petaling Jaya,Selangor,+60 (0)3 7770-1250,46000,+60,Malaysia,"Jalan Pjs 1/50, Taman Petaling Utama,, Petaling Jaya, Selangor"
"['Street:  13 Jln Hujan Taman Overseas Union', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037781-2199', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",13 Jln Hujan Taman Overseas Union,Kuala Lumpur,Wilayah Persekutuan,037781-2199,58200,+60,Malaysia,"13 Jln Hujan Taman Overseas Union, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  69 JLN 10/91 TAMAN SHAMELIN PERKASA', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039200-1157', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",69 JLN 10/91 TAMAN SHAMELIN PERKASA,Kuala Lumpur,Wilayah Persekutuan,039200-1157,56100,+60,Malaysia,"69 JLN 10/91 TAMAN SHAMELIN PERKASA, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  38 Jalan Ros Merah 2/7 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3550450', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",38 Jalan Ros Merah 2/7 Taman Jaya,Johor Bahru,Johor,(607) 3550450,81100,+60,Malaysia,"38 Jalan Ros Merah 2/7 Taman Jaya, Johor Bahru, Johor"
"['Street:  No. 50 Jln E1/2 Kawasan Industries Kepong', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036276-3930', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",No. 50 Jln E1/2 Kawasan Industries Kepong,Kuala Lumpur,Wilayah Persekutuan,036276-3930,52100,+60,Malaysia,"No. 50 Jln E1/2 Kawasan Industries Kepong, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033122-0452', 'Zip code  42500', 'Country calling code  +60', 'Country  Malaysia']",606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang,Klang,Selangor,033122-0452,42500,+60,Malaysia,"606 Jln 10 Off Jln Banting Kawasan Industri Telok Panglima Garang Telok Panglima Garang, Klang, Selangor"
"['Street:  A 148 Jln Loke Yew', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-5938', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",A 148 Jln Loke Yew,Kuala Lumpur,Wilayah Persekutuan,039221-5938,55200,+60,Malaysia,"A 148 Jln Loke Yew, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  16 Lrg Meranti', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-7339', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",16 Lrg Meranti,Kuala Lumpur,Wilayah Persekutuan,039221-7339,55200,+60,Malaysia,"16 Lrg Meranti, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 17 Taman Pandan Jalan Sultanah Sambungan Alor Setar', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  604-7309333', 'Zip code  05350', 'Country calling code  +60', 'Country  Malaysia']",No. 17 Taman Pandan Jalan Sultanah Sambungan Alor Setar,Alor Setar,Kedah,604-7309333,05350,+60,Malaysia,"No. 17 Taman Pandan Jalan Sultanah Sambungan Alor Setar, Alor Setar, Kedah"
"['Street:  6th Floor Wisma Central Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21669118', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",6th Floor Wisma Central Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,(603) 21669118,50450,+60,Malaysia,"6th Floor Wisma Central Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Aras 7C Bangunan Perisind 8 Jalan Bukit Timbalan', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2292392', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Aras 7C Bangunan Perisind 8 Jalan Bukit Timbalan,Johor Bahru,Johor,(607) 2292392,80000,+60,Malaysia,"Aras 7C Bangunan Perisind 8 Jalan Bukit Timbalan, Johor Bahru, Johor"
"['Street:  16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22871187', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru,Kuala Lumpur,Wilayah Persekutuan,(603) 22871187,59200,+60,Malaysia,"16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Srb Chung Hua 5 Jln Chawan Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08233-5314', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",2 Srb Chung Hua 5 Jln Chawan Kuching,Kuching,Sarawak,08233-5314,93300,+60,Malaysia,"2 Srb Chung Hua 5 Jln Chawan Kuching, Kuching, Sarawak"
"['Street:  3 Jln Dedap 17 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07354-6360', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",3 Jln Dedap 17 Taman Jaya,Johor Bahru,Johor,07354-6360,81100,+60,Malaysia,"3 Jln Dedap 17 Taman Jaya, Johor Bahru, Johor"
"['Street:  19 Jalan Selasih 3 Taman Kemas Tampoi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2376289', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",19 Jalan Selasih 3 Taman Kemas Tampoi,Johor Bahru,Johor,(607) 2376289,81200,+60,Malaysia,"19 Jalan Selasih 3 Taman Kemas Tampoi, Johor Bahru, Johor"
"['Street:  1 Wisma Hla Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-2118', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",1 Wisma Hla Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032144-2118,50200,+60,Malaysia,"1 Wisma Hla Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No 17 Jalan Besar', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33724750', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",No 17 Jalan Besar,Klang,Selangor,(603) 33724750,41000,+60,Malaysia,"No 17 Jalan Besar, Klang, Selangor"
"['Street:  No. K292, Jalan Bendahara,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)5 241-8678', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']","No. K292, Jalan Bendahara,",Ipoh,Perak,+60 (0)5 241-8678,31650,+60,Malaysia,"No. K292, Jalan Bendahara,, Ipoh, Perak"
"['Street:  Jalan Puteri 5/16, Bandar Puteri,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8060-0975', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Puteri 5/16, Bandar Puteri,",Puchong,Selangor,+60 (0)3 8060-0975,47100,+60,Malaysia,"Jalan Puteri 5/16, Bandar Puteri,, Puchong, Selangor"
