Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  99 Jalan U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034256-5248', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",99 Jalan U Thant,Kuala Lumpur,Wilayah Persekutuan,034256-5248,55000,+60,Malaysia,"99 Jalan U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  105 Taman Muslim Bunga Jalan Tasek', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5468376', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",105 Taman Muslim Bunga Jalan Tasek,Ipoh,Perak,(605) 5468376,31400,+60,Malaysia,"105 Taman Muslim Bunga Jalan Tasek, Ipoh, Perak"
"['Street:  2 26 Jln 4/76C Desa Pandan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039285-1621', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",2 26 Jln 4/76C Desa Pandan,Kuala Lumpur,Wilayah Persekutuan,039285-1621,55100,+60,Malaysia,"2 26 Jln 4/76C Desa Pandan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 1-15, Tingkat 1, Jalan PM 4', 'City:   Plaza Mahkota', 'State/province/area:    Bandar Hilir', 'Phone number  06-281-2160', 'Zip code  75000', 'Country calling code  +60', 'Country  Malaysia']","No. 1-15, Tingkat 1, Jalan PM 4",Plaza Mahkota,Bandar Hilir,06-281-2160,75000,+60,Malaysia,"No. 1-15, Tingkat 1, Jalan PM 4, Plaza Mahkota, Bandar Hilir"
"['Street:  Ag No. 3 Plaza Pekeliling Ground Floor No. 2 Jalan Tun Razak 5040', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034041-0357', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",Ag No. 3 Plaza Pekeliling Ground Floor No. 2 Jalan Tun Razak 5040,Kuala Lumpur,Wilayah Persekutuan,034041-0357,50400,+60,Malaysia,"Ag No. 3 Plaza Pekeliling Ground Floor No. 2 Jalan Tun Razak 5040, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  58 Jln Sultan Yussof', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05242-7344', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",58 Jln Sultan Yussof,Ipoh,Perak,05242-7344,30000,+60,Malaysia,"58 Jln Sultan Yussof, Ipoh, Perak"
"['Street:  5Th Floor Wisma Central Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032163-7998', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",5Th Floor Wisma Central Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032163-7998,50450,+60,Malaysia,"5Th Floor Wisma Central Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Block 15 Wisma Jasaga', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  6089216920', 'Zip code  90000', 'Country calling code  +60', 'Country  Malaysia']",Block 15 Wisma Jasaga,Sandakan,Sabah,6089216920,90000,+60,Malaysia,"Block 15 Wisma Jasaga, Sandakan, Sabah"
"['Street:  No. 2 Lintang Sungai Keramat 11A, Kawasan Industri Klang Utama,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3290-1035', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']","No. 2 Lintang Sungai Keramat 11A, Kawasan Industri Klang Utama,",Klang,Selangor,+60 (0)3 3290-1035,42100,+60,Malaysia,"No. 2 Lintang Sungai Keramat 11A, Kawasan Industri Klang Utama,, Klang, Selangor"
"['Street:  8Th Floor Wisma Hangsam Jln Hang Lekir', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032078-1274', 'Zip code  50000', 'Country calling code  +60', 'Country  Malaysia']",8Th Floor Wisma Hangsam Jln Hang Lekir,Kuala Lumpur,Wilayah Persekutuan,032078-1274,50000,+60,Malaysia,"8Th Floor Wisma Hangsam Jln Hang Lekir, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan SS21/56 B, Damansara Utama,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7727-3940', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS21/56 B, Damansara Utama,",Petaling Jaya,Selangor,03-7727-3940,47400,+60,Malaysia,"Jalan SS21/56 B, Damansara Utama,, Petaling Jaya, Selangor"
"['Street:  4L 1St Floor Jln Tun Abdul Razak (Susur 3)', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07223-2126', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",4L 1St Floor Jln Tun Abdul Razak (Susur 3),Johor Bahru,Johor,07223-2126,80000,+60,Malaysia,"4L 1St Floor Jln Tun Abdul Razak (Susur 3), Johor Bahru, Johor"
"['Street:  Jalan Persiaran Subang, Sungai Penaga Industrial Park,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8945-5840', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","Jalan Persiaran Subang, Sungai Penaga Industrial Park,",Subang Jaya,Selangor,+60 (0)3 8945-5840,47500,+60,Malaysia,"Jalan Persiaran Subang, Sungai Penaga Industrial Park,, Subang Jaya, Selangor"
"['Street:  B 28 Jln Ss21/62 Ss21 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037728-0551', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",B 28 Jln Ss21/62 Ss21 Petaling Jaya,Petaling Jaya,Selangor,037728-0551,47400,+60,Malaysia,"B 28 Jln Ss21/62 Ss21 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  10 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-3625', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",10 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032698-3625,50100,+60,Malaysia,"10 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  27 Jln 3/23A Danau Kota', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034142-8795', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",27 Jln 3/23A Danau Kota,Kuala Lumpur,Wilayah Persekutuan,034142-8795,53300,+60,Malaysia,"27 Jln 3/23A Danau Kota, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Pm4, Plaza Mahkota,', 'City:   Melaka', 'State/province/area:    Melaka', 'Phone number  +60 (0)6 283-2070', 'Zip code  75000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pm4, Plaza Mahkota,",Melaka,Melaka,+60 (0)6 283-2070,75000,+60,Malaysia,"Jalan Pm4, Plaza Mahkota,, Melaka, Melaka"
"['Street:  No. Jln Pinggir Zaaba Taman Tun Dr Ismail 60000 60000', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-3266', 'Zip code  41314', 'Country calling code  +60', 'Country  Malaysia']",No. Jln Pinggir Zaaba Taman Tun Dr Ismail 60000 60000,Kuala Lumpur,Wilayah Persekutuan,037728-3266,41314,+60,Malaysia,"No. Jln Pinggir Zaaba Taman Tun Dr Ismail 60000 60000, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Blok B (Utara), Pusat Bandar Damansara,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2095-7248', 'Zip code  50530', 'Country calling code  +60', 'Country  Malaysia']","Blok B (Utara), Pusat Bandar Damansara,",Kuala Lumpur,Wilayah Persekutuan,03-2095-7248,50530,+60,Malaysia,"Blok B (Utara), Pusat Bandar Damansara,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Peti Surat 8502 Pejabat Pos Kelana Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60356362552', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",Peti Surat 8502 Pejabat Pos Kelana Jaya,Petaling Jaya,Selangor,60356362552,47301,+60,Malaysia,"Peti Surat 8502 Pejabat Pos Kelana Jaya, Petaling Jaya, Selangor"
"['Street:  No. 19 Jln Jujur 2 Bandar Tun Abdul Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039171-2196', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",No. 19 Jln Jujur 2 Bandar Tun Abdul Razak,Kuala Lumpur,Wilayah Persekutuan,039171-2196,56000,+60,Malaysia,"No. 19 Jln Jujur 2 Bandar Tun Abdul Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10 Lrg Desa Dahlia 1/8 Taman Desa Dahlia', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06678-8371', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",10 Lrg Desa Dahlia 1/8 Taman Desa Dahlia,Seremban,Negeri Sembilan,06678-8371,70450,+60,Malaysia,"10 Lrg Desa Dahlia 1/8 Taman Desa Dahlia, Seremban, Negeri Sembilan"
"['Street:  28 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-5585', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",28 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035637-5585,46150,+60,Malaysia,"28 Jln Pjs 11/28A Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  47 JLN 109E TAMAN DESA', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037980-0526', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",47 JLN 109E TAMAN DESA,Kuala Lumpur,Wilayah Persekutuan,037980-0526,58100,+60,Malaysia,"47 JLN 109E TAMAN DESA, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  65 Persiaran Endah Off Jalan Syed Putra', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-5360', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",65 Persiaran Endah Off Jalan Syed Putra,Kuala Lumpur,Wilayah Persekutuan,032273-5360,50460,+60,Malaysia,"65 Persiaran Endah Off Jalan Syed Putra, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Jln 51A/222 Seksyen 51A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  01135-9691', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",3 Jln 51A/222 Seksyen 51A Petaling Jaya,Petaling Jaya,Selangor,01135-9691,46100,+60,Malaysia,"3 Jln 51A/222 Seksyen 51A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  46 Jln Manis 1 Taman Segar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039133-3064', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",46 Jln Manis 1 Taman Segar,Kuala Lumpur,Wilayah Persekutuan,039133-3064,56100,+60,Malaysia,"46 Jln Manis 1 Taman Segar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 31 Jln Titiwangsa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-5762', 'Zip code  53200', 'Country calling code  +60', 'Country  Malaysia']",No. 31 Jln Titiwangsa,Kuala Lumpur,Wilayah Persekutuan,034023-5762,53200,+60,Malaysia,"No. 31 Jln Titiwangsa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19 Persiaran Rishah 1 Taman Rishah', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5335819', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",19 Persiaran Rishah 1 Taman Rishah,Ipoh,Perak,(605) 5335819,30100,+60,Malaysia,"19 Persiaran Rishah 1 Taman Rishah, Ipoh, Perak"
"['Street:  3G Jalan Tebrau', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2248917', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",3G Jalan Tebrau,Johor Bahru,Johor,(607) 2248917,80250,+60,Malaysia,"3G Jalan Tebrau, Johor Bahru, Johor"
"['Street:  A 25 Jln 9/101 Taman Desa Aman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-9850', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",A 25 Jln 9/101 Taman Desa Aman,Kuala Lumpur,Wilayah Persekutuan,039130-9850,56100,+60,Malaysia,"A 25 Jln 9/101 Taman Desa Aman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Block 4 Ground Floor Plaza Centraljalan Station Central 5Kl Central Wilaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032267-3652', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",Block 4 Ground Floor Plaza Centraljalan Station Central 5Kl Central Wilaya,Kuala Lumpur,Wilayah Persekutuan,032267-3652,50470,+60,Malaysia,"Block 4 Ground Floor Plaza Centraljalan Station Central 5Kl Central Wilaya, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 18 Jln Molek 1/12 Taman Molek', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07352-0895', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",A 18 Jln Molek 1/12 Taman Molek,Johor Bahru,Johor,07352-0895,81100,+60,Malaysia,"A 18 Jln Molek 1/12 Taman Molek, Johor Bahru, Johor"
"['Street:  13Th Mile, Jalan Subang,', 'City:   Sungai Buloh', 'State/province/area:    Selangor', 'Phone number  60361564336', 'Zip code  47000', 'Country calling code  +60', 'Country  Malaysia']","13Th Mile, Jalan Subang,",Sungai Buloh,Selangor,60361564336,47000,+60,Malaysia,"13Th Mile, Jalan Subang,, Sungai Buloh, Selangor"
"['Street:  Wisma UOA II, 21 Jalan Pinang,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  +603 2163 7823', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']","Wisma UOA II, 21 Jalan Pinang,",Kuala Lumpur,Wilayah Persekutuan,+603 2163 7823,50450,+60,Malaysia,"Wisma UOA II, 21 Jalan Pinang,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  46 Jalan USJ 10/1E', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56359472', 'Zip code  47600', 'Country calling code  +60', 'Country  Malaysia']",46 Jalan USJ 10/1E,Subang Jaya,Selangor,(603) 56359472,47600,+60,Malaysia,"46 Jalan USJ 10/1E, Subang Jaya, Selangor"
"['Street:  1C11, 1C1.117, Jewellery Centre', 'City:   Ground Floor', 'State/province/area:    KOMTAR', 'Phone number  04-261-2154', 'Zip code  10000', 'Country calling code  +60', 'Country  Malaysia']","1C11, 1C1.117, Jewellery Centre",Ground Floor,KOMTAR,04-261-2154,10000,+60,Malaysia,"1C11, 1C1.117, Jewellery Centre, Ground Floor, KOMTAR"
"['Street:  Piasau Jaya, Jalan Datuk Muip,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)19 466219', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Piasau Jaya, Jalan Datuk Muip,",Miri,Sarawak,+60 (0)19 466219,98000,+60,Malaysia,"Piasau Jaya, Jalan Datuk Muip,, Miri, Sarawak"
"['Street:  7 Wisma Lim Foo Yong Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032148-2819', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",7 Wisma Lim Foo Yong Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032148-2819,50200,+60,Malaysia,"7 Wisma Lim Foo Yong Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot No', 'City:   Teluk Intan', 'State/province/area:    Perak', 'Phone number  05-6214150', 'Zip code  11757', 'Country calling code  +60', 'Country  Malaysia']",Lot No,Teluk Intan,Perak,05-6214150,11757,+60,Malaysia,"Lot No, Teluk Intan, Perak"
"['Street:  3437 Jln Jinjang Jinjang Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-9580', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",3437 Jln Jinjang Jinjang Utara,Kuala Lumpur,Wilayah Persekutuan,036258-9580,52000,+60,Malaysia,"3437 Jln Jinjang Jinjang Utara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2797 Jln Bukit Naga', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  035162-3818', 'Zip code  42450', 'Country calling code  +60', 'Country  Malaysia']",2797 Jln Bukit Naga,Klang,Selangor,035162-3818,42450,+60,Malaysia,"2797 Jln Bukit Naga, Klang, Selangor"
"['Street:  Holiday Plaza Jln Dato Sulaiman Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-0168', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",Holiday Plaza Jln Dato Sulaiman Taman Abad,Johor Bahru,Johor,07331-0168,80250,+60,Malaysia,"Holiday Plaza Jln Dato Sulaiman Taman Abad, Johor Bahru, Johor"
"['Street:  1 Lrg 4/49E Seksyen 4 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037782-5176', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",1 Lrg 4/49E Seksyen 4 Petaling Jaya,Petaling Jaya,Selangor,037782-5176,46050,+60,Malaysia,"1 Lrg 4/49E Seksyen 4 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Wisma Dermal Esthetica No. 58 Jalan Ss22/25 Damansara Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60377298713', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",Wisma Dermal Esthetica No. 58 Jalan Ss22/25 Damansara Jaya,Petaling Jaya,Selangor,60377298713,47400,+60,Malaysia,"Wisma Dermal Esthetica No. 58 Jalan Ss22/25 Damansara Jaya, Petaling Jaya, Selangor"
"['Street:  493 2 Lrg 11A Off Jalan Ang Cheng Ho Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  04325-6743', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",493 2 Lrg 11A Off Jalan Ang Cheng Ho Kuching,Kuching,Sarawak,04325-6743,93100,+60,Malaysia,"493 2 Lrg 11A Off Jalan Ang Cheng Ho Kuching, Kuching, Sarawak"
"['Street:  40 Jalan Kampung Perak', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  6047312727', 'Zip code  05100', 'Country calling code  +60', 'Country  Malaysia']",40 Jalan Kampung Perak,Alor Setar,Kedah,6047312727,05100,+60,Malaysia,"40 Jalan Kampung Perak, Alor Setar, Kedah"
"['Street:  Jalan 4/91, Taman Shamelin Perkasa,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9282-9434', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']","Jalan 4/91, Taman Shamelin Perkasa,",Kuala Lumpur,Wilayah Persekutuan,03-9282-9434,56100,+60,Malaysia,"Jalan 4/91, Taman Shamelin Perkasa,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Teres Atlaw 175 Jln Tepi Sungai', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-6262', 'Zip code  41100', 'Country calling code  +60', 'Country  Malaysia']",Teres Atlaw 175 Jln Tepi Sungai,Klang,Selangor,033373-6262,41100,+60,Malaysia,"Teres Atlaw 175 Jln Tepi Sungai, Klang, Selangor"
"['Street:  15 Jalan Zaibidin', 'City:   Mentakab', 'State/province/area:    Pahang', 'Phone number  6092771110', 'Zip code  28400', 'Country calling code  +60', 'Country  Malaysia']",15 Jalan Zaibidin,Mentakab,Pahang,6092771110,28400,+60,Malaysia,"15 Jalan Zaibidin, Mentakab, Pahang"
"['Street:  1A 1 Jln Perdana 4/5 Taman Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039285-3032', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",1A 1 Jln Perdana 4/5 Taman Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,039285-3032,56100,+60,Malaysia,"1A 1 Jln Perdana 4/5 Taman Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Pt 11', 'City:  Tingkat Atas', 'State/province/area:    Pasar Besar Payang', 'Phone number  09-622-1759', 'Zip code  20000', 'Country calling code  +60', 'Country  Malaysia']",Pt 11,City:  Tingkat Atas,Pasar Besar Payang,09-622-1759,20000,+60,Malaysia,"Pt 11, City:  Tingkat Atas, Pasar Besar Payang"
"['Street:  12Th Mui Plaza Jalan P. Ramlee 50250', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  2142-0950', 'Zip code  05200', 'Country calling code  +60', 'Country  Malaysia']",12Th Mui Plaza Jalan P. Ramlee 50250,Kuala Lumpur,Wilayah Persekutuan,2142-0950,05200,+60,Malaysia,"12Th Mui Plaza Jalan P. Ramlee 50250, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 561 1St Floor Lrg Chawan 16Sarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-9092', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",No. 561 1St Floor Lrg Chawan 16Sarawak,Kuching,Sarawak,08234-9092,93300,+60,Malaysia,"No. 561 1St Floor Lrg Chawan 16Sarawak, Kuching, Sarawak"
"['Street:  105 Jln Sri Pelangi Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07335-1116', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",105 Jln Sri Pelangi Taman Pelangi,Johor Bahru,Johor,07335-1116,80400,+60,Malaysia,"105 Jln Sri Pelangi Taman Pelangi, Johor Bahru, Johor"
"['Street:  47-4 Jln 8/146 Bandar Tasik Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603-90570295', 'Zip code  57000', 'Country calling code  +60', 'Country  Malaysia']",47-4 Jln 8/146 Bandar Tasik Selatan,Kuala Lumpur,Wilayah Persekutuan,603-90570295,57000,+60,Malaysia,"47-4 Jln 8/146 Bandar Tasik Selatan, Kuala Lumpur, Wilayah Persekutuan"
