Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Lot Tuanku JaæAfar Industrial Park Sungai Gadut 71450', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  03078-3030', 'Zip code  12696', 'Country calling code  +60', 'Country  Malaysia']",Lot Tuanku JaæAfar Industrial Park Sungai Gadut 71450,Seremban,Negeri Sembilan,03078-3030,12696,+60,Malaysia,"Lot Tuanku JaæAfar Industrial Park Sungai Gadut 71450, Seremban, Negeri Sembilan"
"['Street:  A 16 Jln Cungah Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033167-0738', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",A 16 Jln Cungah Pelabuhan Pelabuhan,Klang,Selangor,033167-0738,42000,+60,Malaysia,"A 16 Jln Cungah Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  APDC Building, Persiaran Duta,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  20-6201-2920', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']","APDC Building, Persiaran Duta,",Kuala Lumpur,Wilayah Persekutuan,20-6201-2920,50480,+60,Malaysia,"APDC Building, Persiaran Duta,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sm 4, Sunway Batu Caves,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6189-0923', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sm 4, Sunway Batu Caves,",Batu Caves,Selangor,+60 (0)3 6189-0923,68100,+60,Malaysia,"Jalan Sm 4, Sunway Batu Caves,, Batu Caves, Selangor"
"['Street:  14 Jln Meranti Taman Kebun Teh', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-4385', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",14 Jln Meranti Taman Kebun Teh,Johor Bahru,Johor,07333-4385,80250,+60,Malaysia,"14 Jln Meranti Taman Kebun Teh, Johor Bahru, Johor"
"['Street:  Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,', 'City:   Seri Kembangan', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 4256-5764', 'Zip code  43300', 'Country calling code  +60', 'Country  Malaysia']","Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,",Seri Kembangan,Selangor,+60 (0)3 4256-5764,43300,+60,Malaysia,"Jalan Dagang Sb 4/2, Taman Sungai Besi Indah,, Seri Kembangan, Selangor"
"['Street:  Pusat Dagangan Kelana Mas, Kuah,', 'City:   Langkawi', 'State/province/area:    Kedah', 'Phone number  +60 (0)4 966-1168', 'Zip code  07000', 'Country calling code  +60', 'Country  Malaysia']","Pusat Dagangan Kelana Mas, Kuah,",Langkawi,Kedah,+60 (0)4 966-1168,07000,+60,Malaysia,"Pusat Dagangan Kelana Mas, Kuah,, Langkawi, Kedah"
"['Street:  10 B Jalan NanasSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08225-3296', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",10 B Jalan NanasSarawak,Kuching,Sarawak,08225-3296,93400,+60,Malaysia,"10 B Jalan NanasSarawak, Kuching, Sarawak"
"['Street:  Kompleks JPA, Jalan Tun Ismail,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2693-8204', 'Zip code  50510', 'Country calling code  +60', 'Country  Malaysia']","Kompleks JPA, Jalan Tun Ismail,",Kuala Lumpur,Wilayah Persekutuan,03-2693-8204,50510,+60,Malaysia,"Kompleks JPA, Jalan Tun Ismail,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  50 Jalan Bukit Jati 5 Taman Bukit Jati', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 3322584', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",50 Jalan Bukit Jati 5 Taman Bukit Jati,Klang,Selangor,(603) 3322584,41000,+60,Malaysia,"50 Jalan Bukit Jati 5 Taman Bukit Jati, Klang, Selangor"
"['Street:  No. 470 3Rd Floor Jln Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034041-1326', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",No. 470 3Rd Floor Jln Wilayah Persekutuan,Ipoh,Perak,034041-1326,51200,+60,Malaysia,"No. 470 3Rd Floor Jln Wilayah Persekutuan, Ipoh, Perak"
"['Street:  A 24 Jln 21/11B Seksyen 21 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037875-7932', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']",A 24 Jln 21/11B Seksyen 21 Petaling Jaya,Petaling Jaya,Selangor,037875-7932,46300,+60,Malaysia,"A 24 Jln 21/11B Seksyen 21 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03323-3383', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana,Klang,Selangor,03323-3383,41200,+60,Malaysia,"No. 8 A Jln Batu Unjur 1 Taman Bayu Perdana, Klang, Selangor"
"['Street:  35 Jalan PJS 11/14 Taman Bandar Sunway', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56338993', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",35 Jalan PJS 11/14 Taman Bandar Sunway,Petaling Jaya,Selangor,(603) 56338993,46150,+60,Malaysia,"35 Jalan PJS 11/14 Taman Bandar Sunway, Petaling Jaya, Selangor"
"['Street:  1 D4 Jln 8/1E Seksyen 8 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037720-0772', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",1 D4 Jln 8/1E Seksyen 8 Petaling Jaya,Petaling Jaya,Selangor,037720-0772,46050,+60,Malaysia,"1 D4 Jln 8/1E Seksyen 8 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  62A, Jalan Foo Eng Lin,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  +60 (0)5 242-9797', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']","62A, Jalan Foo Eng Lin,",Ipoh,Perak,+60 (0)5 242-9797,31650,+60,Malaysia,"62A, Jalan Foo Eng Lin,, Ipoh, Perak"
"['Street:  2 21 Jln Rengas Kaw 5 Taman Selatan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-0932', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",2 21 Jln Rengas Kaw 5 Taman Selatan,Klang,Selangor,033373-0932,41200,+60,Malaysia,"2 21 Jln Rengas Kaw 5 Taman Selatan, Klang, Selangor"
"['Street:  20G 38-3 3rd Floor Pekeliling Business Centre Persiaran 65C Jalan Pahang Barat Wilayah Perseku', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40222254', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",20G 38-3 3rd Floor Pekeliling Business Centre Persiaran 65C Jalan Pahang Barat Wilayah Perseku,Kuala Lumpur,Wilayah Persekutuan,(603) 40222254,53000,+60,Malaysia,"20G 38-3 3rd Floor Pekeliling Business Centre Persiaran 65C Jalan Pahang Barat Wilayah Perseku, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 71 Jln Persisiran Perling Taman Perling', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07236-2624', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",G 71 Jln Persisiran Perling Taman Perling,Johor Bahru,Johor,07236-2624,81200,+60,Malaysia,"G 71 Jln Persisiran Perling Taman Perling, Johor Bahru, Johor"
"['Street:  A 3 Jln Kota Raja Taman Sri Mewah', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033374-5452', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",A 3 Jln Kota Raja Taman Sri Mewah,Klang,Selangor,033374-5452,41000,+60,Malaysia,"A 3 Jln Kota Raja Taman Sri Mewah, Klang, Selangor"
"['Street:  Seksyen U1, Hicom Glenmarie Industrial Park,', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6169-6161', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']","Seksyen U1, Hicom Glenmarie Industrial Park,",Shah Alam,Selangor,+60 (0)3 6169-6161,40150,+60,Malaysia,"Seksyen U1, Hicom Glenmarie Industrial Park,, Shah Alam, Selangor"
"['Street:  11 Psn Sepakat 3 Taman Endah Jaya', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05311-1664', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",11 Psn Sepakat 3 Taman Endah Jaya,Ipoh,Perak,05311-1664,31350,+60,Malaysia,"11 Psn Sepakat 3 Taman Endah Jaya, Ipoh, Perak"
"['Street:  3 Wisma Stephens Jln Raja Chulan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-5512', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",3 Wisma Stephens Jln Raja Chulan,Kuala Lumpur,Wilayah Persekutuan,032144-5512,50200,+60,Malaysia,"3 Wisma Stephens Jln Raja Chulan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7 Uoa Ii Jln Pinang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032166-3839', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",7 Uoa Ii Jln Pinang,Kuala Lumpur,Wilayah Persekutuan,032166-3839,50450,+60,Malaysia,"7 Uoa Ii Jln Pinang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  B 46 Lrg Rahim Kajai 14 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-0424', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",B 46 Lrg Rahim Kajai 14 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037728-0424,60000,+60,Malaysia,"B 46 Lrg Rahim Kajai 14 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Lrg Mesjid Pakistan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-9638', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",4 Lrg Mesjid Pakistan,Kuala Lumpur,Wilayah Persekutuan,032694-9638,50300,+60,Malaysia,"4 Lrg Mesjid Pakistan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  M 46 Jln Cherdas Taman Connaught', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039101-2490', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",M 46 Jln Cherdas Taman Connaught,Kuala Lumpur,Wilayah Persekutuan,039101-2490,56000,+60,Malaysia,"M 46 Jln Cherdas Taman Connaught, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 58, Market Road,', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)84 333227', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']","No. 58, Market Road,",Sibu,Sarawak,+60 (0)84 333227,96000,+60,Malaysia,"No. 58, Market Road,, Sibu, Sarawak"
"['Street:  6/F Menara Ste 2-6-12 KLH 2 Jln Kasipilay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 23781078', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",6/F Menara Ste 2-6-12 KLH 2 Jln Kasipilay,Kuala Lumpur,Wilayah Persekutuan,(603) 23781078,51200,+60,Malaysia,"6/F Menara Ste 2-6-12 KLH 2 Jln Kasipilay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G Blok F Pearl Commercial Centre 47 Jln Tun Razak Kuching M', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08233-2954', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",G Blok F Pearl Commercial Centre 47 Jln Tun Razak Kuching M,Kuching,Sarawak,08233-2954,93450,+60,Malaysia,"G Blok F Pearl Commercial Centre 47 Jln Tun Razak Kuching M, Kuching, Sarawak"
"['Street:  No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-6432', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak,Kuching,Sarawak,08234-6432,93450,+60,Malaysia,"No. 10 Ground Floor Blok B Pearl Commercial Centre Jln Tun RazakSarawak, Kuching, Sarawak"
"['Street:  2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4044 7749', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4044 7749,50400,+60,Malaysia,"2nd Floor, Blok Podium Plaza Pekeliling, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Utara, Kampung Berapit,', 'City:   Bukit Mertajam', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)3 3372-8595', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Utara, Kampung Berapit,",Bukit Mertajam,Pulau Pinang,+60 (0)3 3372-8595,14000,+60,Malaysia,"Jalan Utara, Kampung Berapit,, Bukit Mertajam, Pulau Pinang"
"['Street:  4 Jln 5/118C Desa Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039173-6393', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",4 Jln 5/118C Desa Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039173-6393,56000,+60,Malaysia,"4 Jln 5/118C Desa Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1186-M Jalan Gombak Batu 8 3/4 Gombak Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 61895226', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",1186-M Jalan Gombak Batu 8 3/4 Gombak Utara,Kuala Lumpur,Wilayah Persekutuan,(603) 61895226,53100,+60,Malaysia,"1186-M Jalan Gombak Batu 8 3/4 Gombak Utara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Mansion Jln Mesjid India', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032692-7843', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",4 Mansion Jln Mesjid India,Kuala Lumpur,Wilayah Persekutuan,032692-7843,50100,+60,Malaysia,"4 Mansion Jln Mesjid India, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan 10/34A, Kepong Entrepreneurs Park,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-6253-3421', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']","Jalan 10/34A, Kepong Entrepreneurs Park,",Kuala Lumpur,Wilayah Persekutuan,03-6253-3421,52100,+60,Malaysia,"Jalan 10/34A, Kepong Entrepreneurs Park,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Bangunan Hung Ann 1 Jln Bujang Suntong Sibu Sibu', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  608-4330550', 'Zip code  96000', 'Country calling code  +60', 'Country  Malaysia']",4 Bangunan Hung Ann 1 Jln Bujang Suntong Sibu Sibu,Sibu,Sarawak,608-4330550,96000,+60,Malaysia,"4 Bangunan Hung Ann 1 Jln Bujang Suntong Sibu Sibu, Sibu, Sarawak"
"['Street:  5 Lrg Raja Bot', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032694-4120', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",5 Lrg Raja Bot,Kuala Lumpur,Wilayah Persekutuan,032694-4120,50300,+60,Malaysia,"5 Lrg Raja Bot, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Pandak Mayah 6, Pusat Bandar Kuah,', 'City:   Langkawi', 'State/province/area:    Kedah', 'Phone number  +60 (0)4 969-8263', 'Zip code  07000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pandak Mayah 6, Pusat Bandar Kuah,",Langkawi,Kedah,+60 (0)4 969-8263,07000,+60,Malaysia,"Jalan Pandak Mayah 6, Pusat Bandar Kuah,, Langkawi, Kedah"
"['Street:  5 Jalan Selatan 3/4 Taman Perind Ringan Pulai', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 5583213', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",5 Jalan Selatan 3/4 Taman Perind Ringan Pulai,Johor Bahru,Johor,(607) 5583213,81200,+60,Malaysia,"5 Jalan Selatan 3/4 Taman Perind Ringan Pulai, Johor Bahru, Johor"
"['Street:  Jalan 16/11, Off Jalan Damansara,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7660-3317', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']","Jalan 16/11, Off Jalan Damansara,",Petaling Jaya,Selangor,03-7660-3317,46350,+60,Malaysia,"Jalan 16/11, Off Jalan Damansara,, Petaling Jaya, Selangor"
"['Street:  21 Jalan Taman U Thant Off Jalan U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032143-3335', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",21 Jalan Taman U Thant Off Jalan U Thant,Kuala Lumpur,Wilayah Persekutuan,032143-3335,55000,+60,Malaysia,"21 Jalan Taman U Thant Off Jalan U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Pusat Bandar Damansara, Jalan Damanlela,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2093-6463', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']","Pusat Bandar Damansara, Jalan Damanlela,",Kuala Lumpur,Wilayah Persekutuan,03-2093-6463,50490,+60,Malaysia,"Pusat Bandar Damansara, Jalan Damanlela,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Gc13 Ground Floor Blok B Dataran Usahawan Kelana Jln Ss 7/26 Ss7', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-5382', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",Gc13 Ground Floor Blok B Dataran Usahawan Kelana Jln Ss 7/26 Ss7,Petaling Jaya,Selangor,037880-5382,47301,+60,Malaysia,"Gc13 Ground Floor Blok B Dataran Usahawan Kelana Jln Ss 7/26 Ss7, Petaling Jaya, Selangor"
"['Street:  1209B Blok E Kelana Park View Jln Ss 6/2 Ss6', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037803-7745', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",1209B Blok E Kelana Park View Jln Ss 6/2 Ss6,Petaling Jaya,Selangor,037803-7745,47301,+60,Malaysia,"1209B Blok E Kelana Park View Jln Ss 6/2 Ss6, Petaling Jaya, Selangor"
"['Street:  6Th Floor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-21423341', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",6Th Floor,Kuala Lumpur,Wilayah Persekutuan,03-21423341,55100,+60,Malaysia,"6Th Floor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  25B Jln Pjs 10/32 Taman Sri Subang Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035637-3586', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",25B Jln Pjs 10/32 Taman Sri Subang Petaling Jaya,Petaling Jaya,Selangor,035637-3586,46000,+60,Malaysia,"25B Jln Pjs 10/32 Taman Sri Subang Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Jalan Tun Razak, Kuala Lumpur,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  +60 (0)3 5632-0050', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']","Jalan Tun Razak, Kuala Lumpur,",Kuching,Sarawak,+60 (0)3 5632-0050,93450,+60,Malaysia,"Jalan Tun Razak, Kuala Lumpur,, Kuching, Sarawak"
"['Street:  2 Slk Sultan Hishamuddin 3 Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pela', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033176-4754', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",2 Slk Sultan Hishamuddin 3 Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pela,Klang,Selangor,033176-4754,42000,+60,Malaysia,"2 Slk Sultan Hishamuddin 3 Kaw 20 Kaw Indust Bdr Sultan Suleiman Pelabuhan Pela, Klang, Selangor"
"['Street:  275 Jln 4 Off Jln Chan Sow Lin', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-4263', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",275 Jln 4 Off Jln Chan Sow Lin,Kuala Lumpur,Wilayah Persekutuan,039221-4263,55200,+60,Malaysia,"275 Jln 4 Off Jln Chan Sow Lin, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 Jalan Kancil Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3317685', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",4 Jalan Kancil Taman Abad,Johor Bahru,Johor,(607) 3317685,80250,+60,Malaysia,"4 Jalan Kancil Taman Abad, Johor Bahru, Johor"
"['Street:  Lorong Mahkota 2D, Bandar Baru Klang,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)6 335-6812', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']","Lorong Mahkota 2D, Bandar Baru Klang,",Klang,Selangor,+60 (0)6 335-6812,41150,+60,Malaysia,"Lorong Mahkota 2D, Bandar Baru Klang,, Klang, Selangor"
"['Street:  B-211 Jalan Perdana 3/2 Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3571169', 'Zip code  55300', 'Country calling code  +60', 'Country  Malaysia']",B-211 Jalan Perdana 3/2 Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,(603) 3571169,55300,+60,Malaysia,"B-211 Jalan Perdana 3/2 Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
